timestamp,tti,rnti,event_type,pdsch_nof_prb,pdsch_nof_re,pdsch_tbs,pdsch_mod,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_nof_re,pusch_tbs,pusch_mod,pusch_rv,pusch_crc,pusch_snr_db,pusch_epre_dbfs,pusch_ta_us,pusch_cfo_hz,pusch_proc_us,pucch_format,pucch_snr_db,pucch_corr,pucch_sr,pucch_cqi,pucch_ack,phr_db,bsr_lc0,bsr_lc1,bsr_lc2,bsr_lc3,epoch_s,gnb,phase,handover_phase,prb_util_pct,dl_mod_label,ul_mod_label
2026-08-18T10:16:05.859950,10030,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048165.859950,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:05.860845,10031,0x46,PDSCH,50,7356,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048165.860845,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:05.906307,10032,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048165.906307,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:05.975144,10033,0x46,PDSCH,42,6300,3182,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048165.975144,gnb1,ramp,pre,84.0,64QAM,
2026-08-18T10:16:06.122072,10037,0x46,PUSCH,,,,,,2,11,1440,621,4,0,OK,110.0,142.5,0.0,0.0,231,,,,,,,,,,,,1787048166.122072,gnb1,ramp,pre,22.0,,16QAM
2026-08-18T10:16:06.122136,10037,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048166.122136,gnb1,ramp,pre,,,
2026-08-18T10:16:06.150360,10038,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048166.150360,gnb1,ramp,pre,,,
2026-08-18T10:16:06.150910,10038,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.150910,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:06.151466,10039,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048166.151466,gnb1,ramp,pre,,,
2026-08-18T10:16:06.152095,10039,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.152095,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:06.189109,10040,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.189109,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:06.283288,10042,0x46,PDSCH,42,6300,3182,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.283288,gnb1,ramp,pre,84.0,64QAM,
2026-08-18T10:16:06.368227,10045,0x46,PUSCH,,,,,,2,11,1440,621,4,0,OK,110.0,142.4,0.0,0.0,240,,,,,,,,,,,,1787048166.368227,gnb1,ramp,pre,22.0,,16QAM
2026-08-18T10:16:06.368238,10045,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048166.368238,gnb1,ramp,pre,,,
2026-08-18T10:16:06.400060,10046,0x46,PDSCH,50,7080,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.400060,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:06.446635,10047,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.446635,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:06.447701,10048,0x46,PDSCH,45,6750,3542,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.447701,gnb1,ramp,pre,90.0,64QAM,
2026-08-18T10:16:06.510931,10049,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.510931,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:16:06.672958,10053,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.6,0.0,-0.0,283,,,,,,,,,,,,1787048166.672958,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:16:06.708362,10054,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.708362,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:06.748001,10055,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.748001,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:06.748979,10056,0x46,PDSCH,50,7080,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.748979,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:06.795835,10057,0x46,PDSCH,6,900,325,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048166.795835,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:16:07.090522,10063,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.090522,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:07.091334,10064,0x46,PDSCH,15,2250,1063,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.091334,gnb1,ramp,pre,30.0,64QAM,
2026-08-18T10:16:07.371600,10070,0x46,PUSCH,,,,,,2,4,432,185,4,0,OK,118.0,147.7,0.0,-0.0,146,,,,,,,,,,,,1787048167.371600,gnb1,ramp,pre,8.0,,16QAM
2026-08-18T10:16:07.415457,10071,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787048167.415457,gnb1,ramp,pre,,,
2026-08-18T10:16:07.416118,10071,0x46,PDSCH,50,7356,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.416118,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:07.457333,10073,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.457333,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:07.530132,10074,0x46,PDSCH,50,7500,3963,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.530132,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:07.656427,10078,0x46,PUSCH,,,,,,2,5,576,193,4,0,OK,117.9,146.4,0.0,0.0,151,,,,,,,,,,,,1787048167.656427,gnb1,ramp,pre,10.0,,16QAM
2026-08-18T10:16:07.692148,10079,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.692148,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:07.692804,10080,0x46,PDSCH,15,2250,1063,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.692804,gnb1,ramp,pre,30.0,64QAM,
2026-08-18T10:16:07.730686,10081,0x46,PDSCH,47,6906,4395,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.730686,gnb1,ramp,pre,94.0,64QAM,
2026-08-18T10:16:07.801947,10082,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.801947,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:07.802491,10083,0x46,PDSCH,12,1800,871,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.802491,gnb1,ramp,pre,24.0,64QAM,
2026-08-18T10:16:07.933097,10086,0x46,PUSCH,,,,,,2,4,432,185,4,0,OK,117.9,147.5,0.0,-0.0,121,,,,,,,,,,,,1787048167.933097,gnb1,ramp,pre,8.0,,16QAM
2026-08-18T10:16:07.972985,10087,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,26,1787048167.972985,gnb1,ramp,pre,,,
2026-08-18T10:16:07.973540,10087,0x46,PDSCH,36,5400,2865,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048167.973540,gnb1,ramp,pre,72.0,64QAM,
2026-08-18T10:16:08.014534,10089,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048168.014534,gnb1,ramp,pre,,,
2026-08-18T10:16:08.015120,10089,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.015120,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:08.065695,10090,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.065695,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:08.092979,10091,0x46,PDSCH,45,6606,3542,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.092979,gnb1,ramp,pre,90.0,64QAM,
2026-08-18T10:16:08.187501,10094,0x46,PUSCH,,,,,,2,4,432,173,4,0,OK,118.0,147.6,0.0,0.0,121,,,,,,,,,,,,1787048168.187501,gnb1,ramp,pre,8.0,,16QAM
2026-08-18T10:16:08.222664,10095,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048168.222664,gnb1,ramp,pre,,,
2026-08-18T10:16:08.223241,10095,0x46,PDSCH,47,7050,4395,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.223241,gnb1,ramp,pre,94.0,64QAM,
2026-08-18T10:16:08.256996,10097,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.256996,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:08.324625,10098,0x46,PDSCH,33,4950,2481,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.324625,gnb1,ramp,pre,66.0,64QAM,
2026-08-18T10:16:08.363292,10099,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.363292,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:16:08.523976,10104,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.523976,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:08.553016,10105,0x46,PDSCH,15,2250,1063,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.553016,gnb1,ramp,pre,30.0,64QAM,
2026-08-18T10:16:08.674540,10108,0x46,PUSCH,,,,,,2,6,720,269,4,0,OK,118.0,145.3,0.0,0.0,130,,,,,,,,,,,,1787048168.674540,gnb1,ramp,pre,12.0,,16QAM
2026-08-18T10:16:08.719261,10109,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.719261,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:08.754445,10110,0x46,PDSCH,50,7500,3963,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.754445,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:08.846980,10113,0x46,PDSCH,36,5400,2865,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.846980,gnb1,ramp,pre,72.0,64QAM,
2026-08-18T10:16:08.951040,10116,0x46,PUSCH,,,,,,2,6,720,269,4,0,OK,117.9,145.3,0.0,-0.0,129,,,,,,,,,,,,1787048168.951040,gnb1,ramp,pre,12.0,,16QAM
2026-08-18T10:16:08.977291,10117,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.977291,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:08.977826,10118,0x46,PDSCH,33,4950,2481,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048168.977826,gnb1,ramp,pre,66.0,64QAM,
2026-08-18T10:16:09.007145,10119,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.007145,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:09.065655,10120,0x46,PDSCH,33,4950,2481,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.065655,gnb1,ramp,pre,66.0,64QAM,
2026-08-18T10:16:09.066227,10121,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787048169.066227,gnb1,ramp,pre,,,
2026-08-18T10:16:09.108622,10122,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.108622,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:09.192839,10123,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.192839,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:09.233328,10124,0x46,PUSCH,,,,,,2,6,720,269,4,0,OK,117.9,145.4,0.0,0.0,133,,,,,,,,,,,,1787048169.233328,gnb1,ramp,pre,12.0,,16QAM
2026-08-18T10:16:09.233403,10124,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048169.233403,gnb1,ramp,pre,,,
2026-08-18T10:16:09.233611,10124,0x46,PDSCH,9,1350,693,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.233611,gnb1,ramp,pre,18.0,64QAM,
2026-08-18T10:16:09.264743,10125,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048169.264743,gnb1,ramp,pre,,,
2026-08-18T10:16:09.265379,10125,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.265379,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:09.265731,10126,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048169.265731,gnb1,ramp,pre,,,
2026-08-18T10:16:09.265990,10126,0x46,PDSCH,18,2700,1143,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.265990,gnb1,ramp,pre,36.0,64QAM,
2026-08-18T10:16:09.300583,10127,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.300583,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:09.378963,10129,0x46,PUSCH,,,,,,2,10,1296,573,4,0,OK,111.4,142.9,0.0,0.0,258,,,,,,,,,,,,1787048169.378963,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:16:09.378976,10129,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048169.378976,gnb1,ramp,pre,,,
2026-08-18T10:16:09.379423,10129,0x46,PDSCH,36,5400,2865,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.379423,gnb1,ramp,pre,72.0,64QAM,
2026-08-18T10:16:09.379970,10130,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048169.379970,gnb1,ramp,pre,,,
2026-08-18T10:16:09.439491,10131,0x46,PDSCH,50,7356,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.439491,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:09.440457,10132,0x46,PDSCH,50,7500,3963,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.440457,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:09.480040,10133,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.480040,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:09.544488,10134,0x46,PDSCH,15,2250,1063,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048169.544488,gnb1,ramp,pre,30.0,64QAM,
2026-08-18T10:16:09.827991,10141,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30,1787048169.827991,gnb1,ramp,pre,,,
2026-08-18T10:16:10.090733,10149,0x46,PUSCH,,,,,,2,3,288,87,4,0,OK,117.8,149.4,0.0,-0.0,70,,,,,,,,,,,,1787048170.090733,gnb1,ramp,pre,6.0,,16QAM
2026-08-18T10:16:10.090914,10149,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.090914,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:16:10.132624,10150,0x46,PUSCH,,,,,,2,16,2160,935,4,0,OK,107.4,140.7,0.0,-0.0,478,,,,,,,,,,,,1787048170.132624,gnb1,ramp,pre,32.0,,16QAM
2026-08-18T10:16:10.133066,10150,0x46,PDSCH,18,2700,1431,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.133066,gnb1,ramp,pre,36.0,64QAM,
2026-08-18T10:16:10.133405,10151,0x46,PDSCH,18,2700,1431,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.133405,gnb1,ramp,pre,36.0,64QAM,
2026-08-18T10:16:10.176184,10152,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.176184,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.234627,10153,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.234627,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.274836,10154,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.274836,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.319568,10155,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.319568,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.320528,10156,0x46,PDSCH,50,7080,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.320528,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.400854,10157,0x46,PDSCH,48,7200,3822,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.400854,gnb1,ramp,pre,96.0,64QAM,
2026-08-18T10:16:10.401688,10158,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048170.401688,gnb1,ramp,pre,,,
2026-08-18T10:16:10.449726,10159,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.449726,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.530434,10160,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048170.530434,gnb1,ramp,pre,,,
2026-08-18T10:16:10.802749,10166,0x46,PUSCH,,,,,,2,25,3456,1527,4,0,OK,106.4,138.6,0.0,-0.0,632,,,,,,,,,,,,1787048170.802749,gnb1,ramp,pre,50.0,,16QAM
2026-08-18T10:16:10.802828,10166,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048170.802828,gnb1,ramp,pre,,,
2026-08-18T10:16:10.842035,10168,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.842035,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.915529,10169,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.915529,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.939895,10170,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.939895,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:10.991110,10171,0x46,PDSCH,50,7356,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048170.991110,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:11.028203,10172,0x46,PDSCH,36,5400,2769,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048171.028203,gnb1,ramp,pre,72.0,64QAM,
2026-08-18T10:16:11.093125,10174,0x46,PUSCH,,,,,,2,13,1728,749,4,0,OK,108.5,141.6,0.0,0.0,327,,,,,,,,,,,,1787048171.093125,gnb1,ramp,pre,26.0,,16QAM
2026-08-18T10:16:11.093132,10174,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787048171.093132,gnb1,ramp,pre,,,
2026-08-18T10:16:11.124806,10175,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048171.124806,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:11.591595,10188,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.9,0.0,0.0,198,,,,,,,,,,,,1787048171.591595,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:16:11.633528,10189,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048171.633528,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:11.673420,10190,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048171.673420,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:11.708975,10191,0x46,PDSCH,50,7356,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048171.708975,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:11.748143,10192,0x46,PDSCH,24,3600,1836,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048171.748143,gnb1,ramp,pre,48.0,64QAM,
2026-08-18T10:16:11.911105,10197,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,19,1787048171.911105,gnb1,ramp,pre,,,
2026-08-18T10:16:12.087394,10202,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787048172.087394,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:16:12.201874,10205,0x46,PUSCH,,,,,,2,4,432,185,4,0,OK,117.9,147.5,0.0,-0.0,92,,,,,,,,,,,,1787048172.201874,gnb1,ramp,pre,8.0,,16QAM
2026-08-18T10:16:12.201982,10205,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,27,1787048172.201982,gnb1,ramp,pre,,,
2026-08-18T10:16:12.523627,10213,0x46,PUSCH,,,,,,2,4,432,185,4,0,OK,118.0,147.6,0.0,0.0,84,,,,,,,,,,,,1787048172.523627,gnb1,ramp,pre,8.0,,16QAM
2026-08-18T10:16:12.563132,10214,0x46,PUSCH,,,,,,2,9,1152,437,4,0,OK,114.3,143.3,0.0,0.0,214,,,,,,,,,,,,1787048172.563132,gnb1,ramp,pre,18.0,,16QAM
2026-08-18T10:16:12.563243,10214,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048172.563243,gnb1,ramp,pre,,,
2026-08-18T10:16:12.563808,10214,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048172.563808,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:12.604908,10216,0x46,PDSCH,50,7080,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048172.604908,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:12.679728,10217,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048172.679728,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:12.717764,10218,0x46,PDSCH,45,6750,3542,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048172.717764,gnb1,ramp,pre,90.0,64QAM,
2026-08-18T10:16:12.831538,10221,0x46,PUSCH,,,,,,10,12,432,173,4,0,OK,104.4,147.4,0.0,0.0,156,,,,,,,,,,,,1787048172.831538,gnb1,ramp,pre,24.0,,16QAM
2026-08-18T10:16:12.831565,10221,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048172.831565,gnb1,ramp,pre,,,
2026-08-18T10:16:12.883033,10222,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048172.883033,gnb1,ramp,pre,,,
2026-08-18T10:16:13.852511,8,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.8,0.0,0.0,225,,,,,,,,,,,,1787048173.852511,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:16:13.888550,9,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048173.888550,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:13.920754,10,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048173.920754,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:13.967959,11,0x46,PDSCH,27,3930,2124,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048173.967959,gnb1,ramp,pre,54.0,64QAM,
2026-08-18T10:16:14.009863,12,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787048174.009863,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:16:14.172070,17,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048174.172070,gnb1,ramp,pre,,,
2026-08-18T10:16:14.206541,18,0x46,PDSCH,18,2700,1431,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048174.206541,gnb1,ramp,pre,36.0,64QAM,
2026-08-18T10:16:14.450266,25,0x46,PUSCH,,,,,,2,3,288,113,4,0,OK,117.8,149.2,0.0,-0.0,80,,,,,,,,,,,,1787048174.450266,gnb1,ramp,pre,6.0,,16QAM
2026-08-18T10:16:14.471002,26,0x46,PDSCH,21,3150,1431,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048174.471002,gnb1,ramp,pre,42.0,64QAM,
2026-08-18T10:16:14.548925,28,0x46,PUSCH,,,,,,2,9,1152,437,4,0,OK,114.2,143.3,0.0,-0.0,172,,,,,,,,,,,,1787048174.548925,gnb1,ramp,pre,18.0,,16QAM
2026-08-18T10:16:14.549007,28,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048174.549007,gnb1,ramp,pre,,,
2026-08-18T10:16:14.569966,29,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048174.569966,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:14.597946,30,0x46,PDSCH,50,7500,3963,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048174.597946,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:14.788001,36,0x46,PUSCH,,,,,,2,6,720,293,4,0,OK,117.9,145.4,0.0,0.0,133,,,,,,,,,,,,1787048174.788001,gnb1,ramp,pre,12.0,,16QAM
2026-08-18T10:16:14.788074,36,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048174.788074,gnb1,ramp,pre,,,
2026-08-18T10:16:14.828608,37,0x46,PDSCH,36,5400,2865,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048174.828608,gnb1,ramp,pre,72.0,64QAM,
2026-08-18T10:16:15.215034,48,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.8,0.0,0.0,174,,,,,,,,,,,,1787048175.215034,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:16:15.215049,48,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787048175.215049,gnb1,ramp,pre,,,
2026-08-18T10:16:15.242935,49,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048175.242935,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:15.271552,50,0x46,PDSCH,50,7500,3963,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787048175.271552,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:16:15.724707,62,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787048175.724707,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:16:15.953483,68,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.9,0.0,0.0,205,,,,,,,,,,,,1787048175.953483,gnb1,ramp,pre,20.0,,16QAM
