timestamp,tti,rnti,event_type,pdsch_nof_prb,pdsch_nof_re,pdsch_tbs,pdsch_mod,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_nof_re,pusch_tbs,pusch_mod,pusch_rv,pusch_crc,pusch_snr_db,pusch_epre_dbfs,pusch_ta_us,pusch_cfo_hz,pusch_proc_us,pucch_format,pucch_snr_db,pucch_corr,pucch_sr,pucch_cqi,pucch_ack,phr_db,bsr_lc0,bsr_lc1,bsr_lc2,bsr_lc3,epoch_s,gnb,phase,handover_phase,prb_util_pct,dl_mod_label,ul_mod_label
2026-08-18T10:08:42.017539,7168,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047722.017539,gnb1,ramp,pre,,,
2026-08-18T10:08:43.021672,7201,0x46,PUCCH,,,,,,,,,,,,,,,,,,2a,111.8,"1.000,",,,1,,,,,,1787047723.021672,gnb1,ramp,pre,,,
2026-08-18T10:08:44.120552,7236,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047724.120552,gnb1,ramp,pre,,,
2026-08-18T10:08:45.006331,7260,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047725.006331,gnb1,ramp,pre,,,
2026-08-18T10:08:46.295437,7298,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047726.295437,gnb1,ramp,pre,,,
2026-08-18T10:08:47.014668,7320,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047727.014668,gnb1,ramp,pre,,,
2026-08-18T10:08:48.010610,7349,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047728.010610,gnb1,ramp,pre,,,
2026-08-18T10:08:49.171686,7387,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047729.171686,gnb1,ramp,pre,,,
2026-08-18T10:08:50.086636,7418,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047730.086636,gnb1,ramp,pre,,,
2026-08-18T10:08:51.040358,7452,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047731.040358,gnb1,ramp,pre,,,
2026-08-18T10:08:52.081418,7486,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047732.081418,gnb1,ramp,pre,,,
2026-08-18T10:08:53.036110,7511,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047733.036110,gnb1,ramp,pre,,,
2026-08-18T10:08:54.043475,7540,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047734.043475,gnb1,ramp,pre,,,
2026-08-18T10:08:55.217045,7574,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047735.217045,gnb1,ramp,pre,,,
2026-08-18T10:08:56.024297,7598,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047736.024297,gnb1,ramp,pre,,,
2026-08-18T10:08:57.184850,7637,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047737.184850,gnb1,ramp,pre,,,
2026-08-18T10:08:58.345901,7677,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047738.345901,gnb1,ramp,pre,,,
2026-08-18T10:08:59.018337,7699,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047739.018337,gnb1,ramp,pre,,,
2026-08-18T10:09:00.094877,7737,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047740.094877,gnb1,ramp,pre,,,
2026-08-18T10:09:01.312057,7777,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047741.312057,gnb1,ramp,pre,,,
2026-08-18T10:09:02.053190,7800,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047742.053190,gnb1,ramp,pre,,,
2026-08-18T10:09:03.177644,7837,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047743.177644,gnb1,ramp,pre,,,
2026-08-18T10:09:04.526914,7877,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047744.526914,gnb1,ramp,pre,,,
2026-08-18T10:09:05.183603,7897,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047745.183603,gnb1,ramp,pre,,,
