timestamp,phase,ue_id,active_gnb,target_mbps,iperf_dl_actual_mbps,iperf_dl_mb,iperf_dl_retransmits,iperf_dl_cpu_host_pct,iperf_ul_actual_mbps,iperf_ul_mb,iperf_ul_retransmits,iperf_ul_cpu_host_pct,iperf_interval_idx,iperf_interval_total,iperf_interval_start_s,iperf_interval_end_s,iperf_interval_dl_mbps,iperf_interval_ul_mbps,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_rtt_mdev_ms,ping_loss_pct,ran_tti,ran_nof_ues,ran_dl_brate_bps,ran_ul_brate_bps,ran_proc_rmem,ran_proc_rmem_kB,ran_proc_vmem_kB,ran_sys_mem_pct,ran_system_load,ran_thread_count,ran_cpu_0_pct,ran_cpu_1_pct,ran_cpu_2_pct,ran_cpu_3_pct,ran_cpu_4_pct,ran_cpu_5_pct,ran_cpu_6_pct,ran_cpu_7_pct,ran_cpu_8_pct,ran_cpu_9_pct,ran_cpu_10_pct,ran_cpu_11_pct,ran_cpu_12_pct,ran_cpu_13_pct,ran_cpu_14_pct,ran_cpu_15_pct,ran_cpu_16_pct,ran_cpu_17_pct,ran_cpu_18_pct,ran_cpu_19_pct,ran_cpu_20_pct,ran_cpu_21_pct,ran_cpu_22_pct,ran_cpu_23_pct,ran_cpu_24_pct,ran_cpu_25_pct,ran_cpu_26_pct,ran_cpu_27_pct,ran_cpu_28_pct,ran_cpu_29_pct,ran_cpu_30_pct,ran_cpu_31_pct,ran_cpu_mean_pct,ran_cpu_max_pct,ran_cpu_softirq_cores_count,sysmon_cpu_user_pct,sysmon_cpu_sys_pct,sysmon_cpu_iowait_pct,sysmon_cpu_irq_pct,sysmon_cpu_softirq_pct,sysmon_cpu_idle_pct,sysmon_intr_per_s,sysmon_ctxt_per_s,sysmon_sirq_NET_RX_per_s,sysmon_sirq_NET_TX_per_s,sysmon_sirq_TIMER_per_s,sysmon_sirq_SCHED_per_s,sysmon_sirq_TASKLET_per_s,sysmon_sirq_RCU_per_s,sysmon_net_rx_bytes_s,sysmon_net_tx_bytes_s,sysmon_net_rx_pkts_s,sysmon_net_tx_pkts_s,sysmon_net_rx_drop_total,sysmon_net_tx_drop_total,sysmon_mem_used_MB,sysmon_load1,sysmon_load5,sysmon_load15,sysmon_cpu_freq_max_hz,sysmon_rapl_uj_delta,sysmon_temp_core_max_C,proc_cpu_user_pct,proc_cpu_sys_pct,proc_cpu_total_pct,proc_rss_kB,proc_threads,proc_vol_ctxsw_s,proc_nonvol_ctxsw_s,proc_schedrun_ns,proc_schedwait_ns,gnb_pkg0_watts,gnb_pkg1_watts,gnb_dram_watts,gnb_total_watts,gnb_cpu_freq_max_hz,gnb_cpu_freq_avg_hz,gnb_temp_pkg0_C,gnb_temp_pkg1_C,snap_cpu_0_pct,snap_cpu_1_pct,snap_cpu_2_pct,snap_cpu_3_pct,snap_cpu_4_pct,snap_cpu_5_pct,snap_cpu_6_pct,snap_cpu_7_pct,snap_cpu_8_pct,snap_cpu_9_pct,snap_cpu_10_pct,snap_cpu_11_pct,snap_cpu_12_pct,snap_cpu_13_pct,snap_cpu_14_pct,snap_cpu_15_pct,snap_cpu_16_pct,snap_cpu_17_pct,snap_cpu_18_pct,snap_cpu_19_pct,snap_cpu_20_pct,snap_cpu_21_pct,snap_cpu_22_pct,snap_cpu_23_pct,snap_cpu_24_pct,snap_cpu_25_pct,snap_cpu_26_pct,snap_cpu_27_pct,snap_cpu_28_pct,snap_cpu_29_pct,snap_cpu_30_pct,snap_cpu_31_pct,handover_phase,handover_delta_ms,notes
gnb2_tti_236,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,236,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.6,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_237,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,237,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.57,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_238,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,238,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.56,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_239,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,239,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.63,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_240,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,240,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.59,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_241,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,241,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.56,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_242,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,242,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.58,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_243,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,243,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,1.9,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,1.9,0.0,0.9,0.0,7.9,0.0,0.0,0.0,0.57,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_244,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,244,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.62,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_245,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,245,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.59,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_246,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,246,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.49,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_247,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,247,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.59,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_248,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,248,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.48,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_249,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,249,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.59,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_250,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,250,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.54,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_251,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,251,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.66,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_252,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,252,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.54,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_253,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,253,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.57,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_254,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,254,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.56,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_255,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,255,1,0.0,0.0,1.3,855240,1666612,8.3,0.44,15,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.62,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_256,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,256,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.52,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_257,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,257,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,1.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.57,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_258,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,258,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.59,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_259,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,259,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.53,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_260,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,260,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.59,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_261,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,261,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.6,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_262,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,262,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.62,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_263,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,263,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.59,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
gnb2_tti_264,gnb2_post_metrics,50,gnb2,50,,,,,,,,,,,,,,,,,,,,264,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.56,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.549,9.374,1.447,23.37,1909125,1271127,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,post,,
