epoch_s,datetime_utc,gnb,handover_phase,gnb_pkg0_watts,gnb_total_watts,nof_ues,timestamp,node_cpu_user_pct,node_cpu_sys_pct,node_cpu_iowait_pct,node_cpu_irq_pct,node_cpu_softirq_pct,node_cpu_idle_pct,node_mem_total_MB,node_mem_used_MB,node_mem_free_MB,node_mem_avail_MB,node_swap_used_MB,node_load1,node_load5,node_load15,node_intr_per_s,node_ctxt_per_s,node_softirq_NET_RX_per_s,node_softirq_NET_TX_per_s,node_softirq_TIMER_per_s,node_softirq_SCHED_per_s,node_softirq_TASKLET_per_s,node_softirq_RCU_per_s,node_net_rx_bytes_s,node_net_tx_bytes_s,node_net_rx_pkts_s,node_net_tx_pkts_s,node_net_rx_drop_total,node_net_tx_drop_total,node_temp_core_max_C,node_cpu_freq_max_hz,node_rapl_package_uj_delta,node_cpu0_pct,node_cpu1_pct,node_cpu2_pct,node_cpu3_pct,node_cpu4_pct,node_cpu5_pct,node_cpu6_pct,node_cpu7_pct,node_cpu8_pct,node_cpu9_pct,node_cpu10_pct,node_cpu11_pct,node_cpu12_pct,node_cpu13_pct,node_cpu14_pct,node_cpu15_pct,node_cpu16_pct,node_cpu17_pct,node_cpu18_pct,node_cpu19_pct,node_cpu20_pct,node_cpu21_pct,node_cpu22_pct,node_cpu23_pct,node_cpu24_pct,node_cpu25_pct,node_cpu26_pct,node_cpu27_pct,node_cpu28_pct,node_cpu29_pct,node_cpu30_pct,node_cpu31_pct,proc_pid,proc_name,proc_cpu_user_pct,proc_cpu_sys_pct,proc_cpu_total_pct,proc_utime_s_delta,proc_stime_s_delta,proc_rss_kB,proc_vsz_kB,proc_vmhwm_kB,proc_threads,proc_vol_ctxsw_s,proc_nonvol_ctxsw_s,proc_schedrun_ns,proc_schedwait_ns,proc_schedrun_count,proc_open_fds
1787027946.000,2026-08-18T04:39:06.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:06,0.15,0.2,0.0,0.0,0.0,99.65,64297.0,2040.5,57977.5,62256.5,0.0,0.26,0.15,0.06,18863,33503,2401,0,81,756,231,198,1701,0,27,0,1944887,0,64.0,1694335,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.37,0.0,0.0,0.0,0.0,1.13,5.75,0.0,0.0,0.0,176953,enb_ue50_lb.conf,3.74,8.22,11.96,0.1,0.22,855584,1666612,855584,15,99.0,0.0,3988614535,778086,56401,-1
1787027949.000,2026-08-18T04:39:09.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:09,0.14,0.15,0.0,0.0,0.01,99.7,64297.0,2037.5,57980.4,62259.5,0.0,0.24,0.15,0.06,18567,33255,2138,0,78,722,207,196,1462,0,23,0,1944889,0,64.0,1978052,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,1.5,5.36,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027949.000,2026-08-18T04:39:09.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:09,0.14,0.15,0.0,0.0,0.01,99.7,64297.0,2037.5,57980.4,62259.5,0.0,0.24,0.15,0.06,18567,33255,2138,0,78,722,207,196,1462,0,23,0,1944889,0,64.0,1978052,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,1.5,5.36,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.86,6.73,11.59,0.13,0.18,855584,1666612,855584,15,99.0,0.0,3994312466,788792,56666,-1
1787027951.000,2026-08-18T04:39:11.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:11,0.12,0.19,0.0,0.0,0.02,99.67,64297.0,2036.9,57981.0,62260.1,0.0,0.24,0.15,0.06,18232,32929,1844,0,86,699,166,202,1681,48,24,1,1944890,0,64.0,2391879,0,0.0,0.0,1.12,0.0,0.37,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.37,0.0,1.12,0.0,0.0,1.13,5.36,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027951.000,2026-08-18T04:39:11.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:11,0.12,0.19,0.0,0.0,0.02,99.67,64297.0,2036.9,57981.0,62260.1,0.0,0.24,0.15,0.06,18232,32929,1844,0,86,699,166,202,1681,48,24,1,1944890,0,64.0,2391879,0,0.0,0.0,1.12,0.0,0.37,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.37,0.0,1.12,0.0,0.0,1.13,5.36,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.11,7.47,11.58,0.11,0.2,855584,1666612,855584,15,99.0,0.0,4000191625,801654,56931,-1
1787027954.000,2026-08-18T04:39:14.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:14,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2036.8,57981.1,62260.2,0.0,0.22,0.14,0.06,18383,33061,1960,0,91,721,164,189,1870,0,28,0,1944891,0,65.0,2199712,0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,4.28,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027954.000,2026-08-18T04:39:14.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:14,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2036.8,57981.1,62260.2,0.0,0.22,0.14,0.06,18383,33061,1960,0,91,721,164,189,1870,0,28,0,1944891,0,65.0,2199712,0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,4.28,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.48,7.1,11.58,0.12,0.19,855584,1666612,855584,15,99.0,0.0,4005939263,801654,57195,-1
1787027957.000,2026-08-18T04:39:17.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:17,0.11,0.14,0.0,0.0,0.0,99.75,64297.0,2038.7,57979.2,62258.3,0.0,0.22,0.14,0.06,18855,33430,2436,0,69,719,235,196,1009,24,14,0,1944893,0,64.0,1711094,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.75,0.0,1.13,0.0,0.0,1.5,3.52,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027957.000,2026-08-18T04:39:17.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:17,0.11,0.14,0.0,0.0,0.0,99.75,64297.0,2038.7,57979.2,62258.3,0.0,0.22,0.14,0.06,18855,33430,2436,0,69,719,235,196,1009,24,14,0,1944893,0,64.0,1711094,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.75,0.0,1.13,0.0,0.0,1.5,3.52,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.86,7.85,12.71,0.13,0.21,855584,1666612,855584,15,98.6,0.0,4011697254,808792,57460,-1
1787027959.000,2026-08-18T04:39:19.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:19,0.18,0.14,0.0,0.0,0.01,99.67,64297.0,2040.1,57977.8,62256.9,0.0,0.2,0.14,0.06,18812,33473,2398,0,73,713,213,200,1820,0,28,0,1944894,0,65.0,2310636,0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,1.5,5.38,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027959.000,2026-08-18T04:39:19.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:19,0.18,0.14,0.0,0.0,0.01,99.67,64297.0,2040.1,57977.8,62256.9,0.0,0.2,0.14,0.06,18812,33473,2398,0,73,713,213,200,1820,0,28,0,1944894,0,65.0,2310636,0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,1.5,5.38,0.0,0.0,0.0,176953,enb_ue50_lb.conf,5.61,6.35,11.96,0.15,0.17,855584,1666612,855584,15,99.0,0.0,4017470467,808792,57725,-1
1787027962.000,2026-08-18T04:39:22.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:22,0.07,0.14,0.0,0.0,0.0,99.79,64297.0,2036.8,57981.1,62260.2,0.0,0.2,0.14,0.06,18544,33252,2128,0,78,713,202,197,2141,59,33,1,1944895,0,64.0,2074034,0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.0,1.5,3.89,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027962.000,2026-08-18T04:39:22.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:22,0.07,0.14,0.0,0.0,0.0,99.79,64297.0,2036.8,57981.1,62260.2,0.0,0.2,0.14,0.06,18544,33252,2128,0,78,713,202,197,2141,59,33,1,1944895,0,64.0,2074034,0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.0,1.5,3.89,0.0,0.0,0.0,176953,enb_ue50_lb.conf,3.74,8.59,12.33,0.1,0.23,855584,1666612,855584,15,99.0,0.0,4022934199,808792,57990,-1
1787027965.000,2026-08-18T04:39:25.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:25,0.09,0.15,0.0,0.0,0.0,99.75,64297.0,2038.8,57979.1,62258.2,0.0,0.19,0.14,0.06,18918,33533,2482,0,72,725,240,198,1628,0,25,0,1944897,0,64.0,2069959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.13,3.53,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027965.000,2026-08-18T04:39:25.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:25,0.09,0.15,0.0,0.0,0.0,99.75,64297.0,2038.8,57979.1,62258.2,0.0,0.19,0.14,0.06,18918,33533,2482,0,72,725,240,198,1628,0,25,0,1944897,0,64.0,2069959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.13,3.53,0.0,0.0,0.0,176953,enb_ue50_lb.conf,3.74,8.22,11.96,0.1,0.22,855584,1666612,855584,15,99.8,0.0,4025293119,808792,58257,-1
1787027967.000,2026-08-18T04:39:27.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:27,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2039.7,57978.2,62257.3,0.0,0.19,0.14,0.06,18699,33286,2236,0,77,717,212,198,1913,0,30,0,1944898,0,64.0,1291141,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,1.12,5.0,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027967.000,2026-08-18T04:39:27.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:27,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2039.7,57978.2,62257.3,0.0,0.19,0.14,0.06,18699,33286,2236,0,77,717,212,198,1913,0,30,0,1944898,0,64.0,1291141,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,1.12,5.0,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.48,7.46,11.94,0.12,0.2,855584,1666612,855584,15,99.2,0.0,4027700367,816931,58523,-1
1787027970.000,2026-08-18T04:39:30.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:30,0.13,0.19,0.0,0.0,0.0,99.68,64297.0,2036.4,57981.4,62260.6,0.0,0.17,0.14,0.06,18756,33453,2312,0,74,757,210,199,1077,0,17,0,1944899,0,65.0,2376153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027970.000,2026-08-18T04:39:30.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:30,0.13,0.19,0.0,0.0,0.0,99.68,64297.0,2036.4,57981.4,62260.6,0.0,0.17,0.14,0.06,18756,33453,2312,0,74,757,210,199,1077,0,17,0,1944899,0,65.0,2376153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.48,7.09,11.57,0.12,0.19,855584,1666612,855584,15,99.3,0.0,4030064842,828070,58789,-1
1787027973.000,2026-08-18T04:39:33.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:33,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2036.6,57981.2,62260.4,0.0,0.17,0.14,0.06,18318,33019,1922,0,88,720,169,189,3209,0,50,0,1944901,0,65.0,1928666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027973.000,2026-08-18T04:39:33.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:33,0.12,0.14,0.0,0.0,0.0,99.74,64297.0,2036.6,57981.2,62260.4,0.0,0.17,0.14,0.06,18318,33019,1922,0,88,720,169,189,3209,0,50,0,1944901,0,65.0,1928666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.86,6.73,11.59,0.13,0.18,855584,1666612,855584,15,99.4,0.0,4032432098,837948,59055,-1
1787027975.000,2026-08-18T04:39:35.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:35,0.14,0.11,0.0,0.0,0.01,99.74,64297.0,2037.2,57980.7,62259.8,0.0,0.16,0.13,0.05,18420,33117,2024,0,89,740,184,212,2008,102,28,1,1944902,0,65.0,1201765,0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027975.000,2026-08-18T04:39:35.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:35,0.14,0.11,0.0,0.0,0.01,99.74,64297.0,2037.2,57980.7,62259.8,0.0,0.16,0.13,0.05,18420,33117,2024,0,89,740,184,212,2008,102,28,1,1944902,0,65.0,1201765,0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.86,6.73,11.59,0.13,0.18,855584,1666612,855584,15,99.4,0.0,4034777425,837948,59321,-1
1787027978.000,2026-08-18T04:39:38.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:38,0.11,0.15,0.0,0.0,0.0,99.74,64297.0,2040.3,57977.6,62256.7,0.0,0.16,0.13,0.05,18020,32829,1624,0,90,721,121,204,1252,0,16,0,1944903,0,65.0,2328587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027978.000,2026-08-18T04:39:38.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:38,0.11,0.15,0.0,0.0,0.0,99.74,64297.0,2040.3,57977.6,62256.7,0.0,0.16,0.13,0.05,18020,32829,1624,0,90,721,121,204,1252,0,16,0,1944903,0,65.0,2328587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.11,6.73,10.84,0.11,0.18,855584,1666612,855584,15,99.0,0.0,4040278767,837948,59586,-1
1787027981.000,2026-08-18T04:39:41.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:41,0.11,0.2,0.0,0.0,0.0,99.7,64297.0,2036.7,57981.2,62260.3,0.0,0.22,0.15,0.06,18428,33147,2023,0,81,741,197,220,2007,0,27,0,1944905,0,64.0,2096838,0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027981.000,2026-08-18T04:39:41.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:41,0.11,0.2,0.0,0.0,0.0,99.7,64297.0,2036.7,57981.2,62260.3,0.0,0.22,0.15,0.06,18428,33147,2023,0,81,741,197,220,2007,0,27,0,1944905,0,64.0,2096838,0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.37,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,176953,enb_ue50_lb.conf,2.62,9.34,11.96,0.07,0.25,855584,1666612,855584,15,98.7,0.0,4046020952,837948,59850,-1
1787027983.000,2026-08-18T04:39:43.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:43,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2037.4,57980.5,62259.6,0.0,0.22,0.15,0.06,18776,33316,2356,0,83,755,223,200,1829,26,27,0,1944906,0,64.0,2310252,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.6,0.0,0.0,1.13,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027983.000,2026-08-18T04:39:43.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:43,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2037.4,57980.5,62259.6,0.0,0.22,0.15,0.06,18776,33316,2356,0,83,755,223,200,1829,26,27,0,1944906,0,64.0,2310252,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.6,0.0,0.0,1.13,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176953,enb_ue50_lb.conf,5.61,6.35,11.96,0.15,0.17,855584,1666612,855584,15,99.0,0.0,4051819889,850049,60115,-1
1787027986.000,2026-08-18T04:39:46.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:46,0.11,0.14,0.0,0.0,0.02,99.73,64297.0,2039.2,57978.6,62257.8,0.0,0.21,0.15,0.06,18940,33529,2515,0,74,746,232,206,1617,0,21,0,1944907,0,65.0,1564602,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1.51,0.0,0.77,1.5,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027986.000,2026-08-18T04:39:46.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:46,0.11,0.14,0.0,0.0,0.02,99.73,64297.0,2039.2,57978.6,62257.8,0.0,0.21,0.15,0.06,18940,33529,2515,0,74,746,232,206,1617,0,21,0,1944907,0,65.0,1564602,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1.51,0.0,0.77,1.5,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.48,8.22,12.7,0.12,0.22,855584,1666612,855584,15,99.0,0.0,4057587729,850049,60380,-1
1787027989.000,2026-08-18T04:39:49.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:49,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2036.7,57981.1,62260.3,0.0,0.19,0.14,0.06,18883,33456,2473,0,74,731,224,198,1676,0,26,0,1944909,0,64.0,2152200,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,2.25,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027989.000,2026-08-18T04:39:49.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:49,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2036.7,57981.1,62260.3,0.0,0.19,0.14,0.06,18883,33456,2473,0,74,731,224,198,1676,0,26,0,1944909,0,64.0,2152200,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,2.25,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.37,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,176953,enb_ue50_lb.conf,6.35,5.98,12.33,0.17,0.16,855584,1666612,855584,15,99.0,0.0,4063359421,850049,60645,-1
1787027991.000,2026-08-18T04:39:51.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:51,0.12,0.14,0.0,0.0,0.01,99.73,64297.0,2037.4,57980.5,62259.6,0.0,0.19,0.14,0.06,18769,33333,2369,0,81,742,217,206,1085,0,17,0,1944910,0,65.0,2202247,0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.87,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
1787027991.000,2026-08-18T04:39:51.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:51,0.12,0.14,0.0,0.0,0.01,99.73,64297.0,2037.4,57980.5,62259.6,0.0,0.19,0.14,0.06,18769,33333,2369,0,81,742,217,206,1085,0,17,0,1944910,0,65.0,2202247,0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.87,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,176953,enb_ue50_lb.conf,4.11,8.22,12.33,0.11,0.22,855584,1666612,855584,15,99.0,0.0,4069148444,850049,60910,-1
1787027994.000,2026-08-18T04:39:54.000Z,gnb2,post,12.549,23.37,1,2026-08-18T04:39:54,0.14,0.14,0.0,0.0,0.01,99.71,64297.0,2037.9,57979.9,62259.1,0.0,0.17,0.14,0.06,18686,33268,2252,0,82,763,204,198,1763,0,25,0,1944911,0,66.0,1240904,0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1.12,1.5,0.0,0.0,0.37,0.0,0.0,0.0,0.39,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,176952,enb_ue50_lb.conf,0.0,0.0,0.0,0.0,0.0,5564,11516,5564,1,0.0,0.0,8485923,0,4,-1
