epoch_s,datetime_utc,gnb,target_bw_mbps,handover_phase,tti,nof_ues,dl_brate_bps,ul_brate_bps,proc_rmem_pct,proc_rmem_kB,proc_vmem_kB,sys_mem_pct,system_load,thread_count,cpu_0_pct,cpu_1_pct,cpu_2_pct,cpu_3_pct,cpu_4_pct,cpu_5_pct,cpu_6_pct,cpu_7_pct,cpu_8_pct,cpu_9_pct,cpu_10_pct,cpu_11_pct,cpu_12_pct,cpu_13_pct,cpu_14_pct,cpu_15_pct,cpu_16_pct,cpu_17_pct,cpu_18_pct,cpu_19_pct,cpu_20_pct,cpu_21_pct,cpu_22_pct,cpu_23_pct,cpu_24_pct,cpu_25_pct,cpu_26_pct,cpu_27_pct,cpu_28_pct,cpu_29_pct,cpu_30_pct,cpu_31_pct,cpu_mean_pct,cpu_max_pct,cpu_active_cores,gnb_pkg0_watts,gnb_total_watts,nof_ues_on_gnb
1787049150.063,2026-08-18T10:32:30.063Z,gnb2,50,post,211,1,0.0,0.0,1.3,855212,1666612,8.3,0.41,15,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,4.9,0.0,7.9,0.0,0.0,0.0,0.688,7.9,1,12.549,23.370,1
1787049150.064,2026-08-18T10:32:30.064Z,gnb2,50,post,212,1,0.0,0.0,1.3,855212,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.562,8.0,2,12.549,23.370,1
1787049150.065,2026-08-18T10:32:30.065Z,gnb2,50,post,213,1,0.0,0.0,1.3,855212,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.5,8.0,1,12.549,23.370,1
1787049150.066,2026-08-18T10:32:30.066Z,gnb2,50,post,214,1,0.0,0.0,1.3,855212,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.625,8.0,1,12.549,23.370,1
1787049150.067,2026-08-18T10:32:30.067Z,gnb2,50,post,215,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.562,8.0,1,12.549,23.370,1
1787049150.068,2026-08-18T10:32:30.068Z,gnb2,50,post,216,1,38181.816406,376000.000000,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,7.9,0.0,0.0,0.0,0.541,7.9,1,12.549,23.370,1
1787049150.069,2026-08-18T10:32:30.069Z,gnb2,50,post,217,1,28615.384766,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,1.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,5.9,0.0,7.9,0.0,0.0,0.0,0.603,7.9,2,12.549,23.370,1
1787049150.070,2026-08-18T10:32:30.070Z,gnb2,50,post,218,1,48000.000000,129250.000000,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,4.9,0.0,6.9,0.0,0.0,0.0,0.541,6.9,1,12.549,23.370,1
1787049150.071,2026-08-18T10:32:30.071Z,gnb2,50,post,219,1,0.0,285241.375000,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.625,8.0,1,12.549,23.370,1
1787049150.072,2026-08-18T10:32:30.072Z,gnb2,50,post,220,1,67636.367188,0.0,1.3,855240,1666612,8.3,0.38,15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.562,8.0,1,12.549,23.370,1
1787049150.073,2026-08-18T10:32:30.073Z,gnb2,50,post,221,1,0.0,165440.000000,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,5.9,0.0,7.9,0.0,0.0,0.0,0.6,7.9,2,12.549,23.370,1
1787049150.074,2026-08-18T10:32:30.074Z,gnb2,50,post,222,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.656,8.0,1,12.549,23.370,1
1787049150.075,2026-08-18T10:32:30.075Z,gnb2,50,post,223,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,2,12.549,23.370,1
1787049150.076,2026-08-18T10:32:30.076Z,gnb2,50,post,224,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.625,8.0,1,12.549,23.370,1
1787049150.077,2026-08-18T10:32:30.077Z,gnb2,50,post,225,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,7.9,0.0,0.0,0.0,0.516,7.9,1,12.549,23.370,1
1787049150.078,2026-08-18T10:32:30.078Z,gnb2,50,post,226,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.5,7.0,1,12.549,23.370,1
1787049150.079,2026-08-18T10:32:30.079Z,gnb2,50,post,227,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.080,2026-08-18T10:32:30.080Z,gnb2,50,post,228,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.081,2026-08-18T10:32:30.081Z,gnb2,50,post,229,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.9,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.544,7.9,1,12.549,23.370,1
1787049150.082,2026-08-18T10:32:30.082Z,gnb2,50,post,230,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.083,2026-08-18T10:32:30.083Z,gnb2,50,post,231,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.9,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.544,7.9,1,12.549,23.370,1
1787049150.084,2026-08-18T10:32:30.084Z,gnb2,50,post,232,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.531,8.0,1,12.549,23.370,1
1787049150.085,2026-08-18T10:32:30.085Z,gnb2,50,post,233,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.594,7.0,1,12.549,23.370,1
1787049150.086,2026-08-18T10:32:30.086Z,gnb2,50,post,234,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.603,7.9,1,12.549,23.370,1
1787049150.087,2026-08-18T10:32:30.087Z,gnb2,50,post,235,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.531,8.0,1,12.549,23.370,1
1787049150.088,2026-08-18T10:32:30.088Z,gnb2,50,post,236,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.603,7.9,1,12.549,23.370,1
1787049150.089,2026-08-18T10:32:30.089Z,gnb2,50,post,237,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.572,7.9,1,12.549,23.370,1
1787049150.090,2026-08-18T10:32:30.090Z,gnb2,50,post,238,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.562,8.0,1,12.549,23.370,1
1787049150.091,2026-08-18T10:32:30.091Z,gnb2,50,post,239,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.631,7.9,1,12.549,23.370,1
1787049150.092,2026-08-18T10:32:30.092Z,gnb2,50,post,240,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.093,2026-08-18T10:32:30.093Z,gnb2,50,post,241,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.562,7.0,1,12.549,23.370,1
1787049150.094,2026-08-18T10:32:30.094Z,gnb2,50,post,242,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.575,7.9,1,12.549,23.370,1
1787049150.095,2026-08-18T10:32:30.095Z,gnb2,50,post,243,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,1.9,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,1.9,0.0,0.9,0.0,7.9,0.0,0.0,0.0,0.566,7.9,1,12.549,23.370,1
1787049150.096,2026-08-18T10:32:30.096Z,gnb2,50,post,244,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.625,8.0,1,12.549,23.370,1
1787049150.097,2026-08-18T10:32:30.097Z,gnb2,50,post,245,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.098,2026-08-18T10:32:30.098Z,gnb2,50,post,246,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.488,7.9,1,12.549,23.370,1
1787049150.099,2026-08-18T10:32:30.099Z,gnb2,50,post,247,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.100,2026-08-18T10:32:30.100Z,gnb2,50,post,248,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.484,7.9,1,12.549,23.370,1
1787049150.101,2026-08-18T10:32:30.101Z,gnb2,50,post,249,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.594,7.0,1,12.549,23.370,1
1787049150.102,2026-08-18T10:32:30.102Z,gnb2,50,post,250,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.544,7.9,1,12.549,23.370,1
1787049150.103,2026-08-18T10:32:30.103Z,gnb2,50,post,251,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.656,8.0,2,12.549,23.370,1
1787049150.104,2026-08-18T10:32:30.104Z,gnb2,50,post,252,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.544,7.9,1,12.549,23.370,1
1787049150.105,2026-08-18T10:32:30.105Z,gnb2,50,post,253,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.572,7.9,1,12.549,23.370,1
1787049150.106,2026-08-18T10:32:30.106Z,gnb2,50,post,254,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.562,8.0,1,12.549,23.370,1
1787049150.107,2026-08-18T10:32:30.107Z,gnb2,50,post,255,1,0.0,0.0,1.3,855240,1666612,8.3,0.44,15,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.625,8.0,1,12.549,23.370,1
1787049150.108,2026-08-18T10:32:30.108Z,gnb2,50,post,256,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.516,7.9,1,12.549,23.370,1
1787049150.109,2026-08-18T10:32:30.109Z,gnb2,50,post,257,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,1.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.572,7.9,1,12.549,23.370,1
1787049150.110,2026-08-18T10:32:30.110Z,gnb2,50,post,258,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.594,7.0,1,12.549,23.370,1
1787049150.111,2026-08-18T10:32:30.111Z,gnb2,50,post,259,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.531,8.0,1,12.549,23.370,1
1787049150.112,2026-08-18T10:32:30.112Z,gnb2,50,post,260,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.113,2026-08-18T10:32:30.113Z,gnb2,50,post,261,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.6,7.9,1,12.549,23.370,1
1787049150.114,2026-08-18T10:32:30.114Z,gnb2,50,post,262,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.625,8.0,1,12.549,23.370,1
1787049150.115,2026-08-18T10:32:30.115Z,gnb2,50,post,263,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.116,2026-08-18T10:32:30.116Z,gnb2,50,post,264,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.562,8.0,1,12.549,23.370,1
1787049150.117,2026-08-18T10:32:30.117Z,gnb2,50,post,265,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.9,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.541,6.9,1,12.549,23.370,1
1787049150.118,2026-08-18T10:32:30.118Z,gnb2,50,post,266,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.541,7.9,1,12.549,23.370,1
1787049150.119,2026-08-18T10:32:30.119Z,gnb2,50,post,267,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.562,8.0,1,12.549,23.370,1
1787049150.120,2026-08-18T10:32:30.120Z,gnb2,50,post,268,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.572,7.9,1,12.549,23.370,1
1787049150.121,2026-08-18T10:32:30.121Z,gnb2,50,post,269,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.562,8.0,1,12.549,23.370,1
1787049150.122,2026-08-18T10:32:30.122Z,gnb2,50,post,270,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,4.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.513,7.9,1,12.549,23.370,1
1787049150.123,2026-08-18T10:32:30.123Z,gnb2,50,post,271,1,0.0,0.0,1.3,855240,1666612,8.3,0.38,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
1787049150.124,2026-08-18T10:32:30.124Z,gnb2,50,post,272,1,0.0,0.0,1.3,855240,1666612,8.3,0.41,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.562,7.0,1,12.549,23.370,1
1787049150.125,2026-08-18T10:32:30.125Z,gnb2,50,post,273,1,0.0,0.0,1.3,855240,1666612,8.3,0.34,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.594,8.0,1,12.549,23.370,1
