timestamp,tti,rnti,event_type,pdsch_nof_prb,pdsch_nof_re,pdsch_tbs,pdsch_mod,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_nof_re,pusch_tbs,pusch_mod,pusch_rv,pusch_crc,pusch_snr_db,pusch_epre_dbfs,pusch_ta_us,pusch_cfo_hz,pusch_proc_us,pucch_format,pucch_snr_db,pucch_corr,pucch_sr,pucch_cqi,pucch_ack,phr_db,bsr_lc0,bsr_lc1,bsr_lc2,bsr_lc3
2026-08-18T10:58:33.936628,320,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:33.967193,321,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:34.669934,340,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:35.253597,360,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:35.277136,361,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:35.859114,380,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:36.622168,400,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:36.659496,401,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:37.312443,420,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:38.306576,440,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:38.336917,441,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:39.021375,460,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:39.772701,480,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:39.804076,481,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:40.501368,500,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:41.422711,520,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:41.458839,521,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:42.520639,540,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:43.222431,560,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:43.258984,561,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:43.863717,580,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:44.687576,600,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:44.748574,601,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:45.396524,620,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:45.990664,640,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:46.013332,641,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:46.822861,660,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:47.949828,680,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:48.028597,681,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:48.806222,700,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:49.482840,720,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:49.517779,721,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:50.156452,740,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:50.858761,760,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:50.889382,761,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:51.622311,780,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:52.496689,800,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:52.551801,801,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:53.287620,820,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:54.023057,840,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:54.069986,841,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:54.831042,860,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:55.527361,880,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:55.559477,881,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:56.159276,900,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:57.162630,920,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:57.255719,921,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:57.922390,940,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:58.623210,960,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:58:58.648654,961,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:58:59.415494,980,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:00.043279,1000,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:00.076440,1001,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:00.822151,1020,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:01.294876,1040,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:01.325533,1041,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:02.073378,1060,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:02.730305,1080,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:02.766102,1081,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:03.528778,1100,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:04.164103,1120,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:04.186398,1121,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:04.876047,1140,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:06.011775,1160,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:06.071486,1161,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:07.054905,1180,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:07.723970,1200,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:07.745569,1201,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:08.469802,1220,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:09.248244,1240,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:09.280510,1241,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:09.965014,1260,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:10.726235,1280,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:10.763903,1281,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:11.452172,1300,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:12.005681,1320,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:12.070601,1321,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:12.897876,1340,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:13.645062,1360,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:13.690783,1361,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:14.459003,1380,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:15.402235,1400,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:15.441316,1401,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:16.280505,1420,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:17.074920,1440,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:17.106406,1441,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:18.065176,1460,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:18.952060,1480,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:18.979585,1481,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:19.830065,1500,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:20.595695,1520,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:20.622133,1521,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:21.524105,1540,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:22.420685,1560,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:22.462527,1561,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:23.378977,1580,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:24.030049,1600,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:24.051836,1601,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:24.658701,1620,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:25.406484,1640,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:25.455972,1641,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:26.375954,1660,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:27.132131,1680,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:27.160436,1681,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:28.099151,1700,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:28.755858,1720,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:28.781365,1721,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:29.544985,1740,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:30.273498,1760,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:30.321372,1761,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:31.288402,1780,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:31.894201,1800,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:31.926939,1801,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:32.744101,1820,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:33.710061,1840,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:33.756535,1841,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:34.423119,1860,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:35.196948,1880,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:35.235200,1881,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:35.957184,1900,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:36.841075,1920,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:36.882452,1921,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:37.988797,1940,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:38.864010,1960,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:38.892299,1961,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:39.734674,1980,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:40.843243,2000,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:40.903107,2001,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:41.932506,2020,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:42.730310,2040,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:42.780064,2041,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:43.450154,2060,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:44.696799,2080,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:44.764922,2081,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:45.728503,2100,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:46.661807,2120,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:46.701168,2121,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:47.470767,2140,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:48.408306,2160,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:48.433434,2161,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:49.012614,2180,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:49.690035,2200,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:49.732126,2201,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:50.586740,2220,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:51.583232,2240,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:51.617989,2241,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:52.253863,2260,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:53.226924,2280,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:53.287287,2281,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:54.025404,2300,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:55.043167,2320,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:55.080409,2321,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:55.850518,2340,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:56.696335,2360,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:56.731877,2361,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:57.514516,2380,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:58.721182,2400,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T10:59:58.771381,2401,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T10:59:59.668290,2420,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:01.052436,2440,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:01.099022,2441,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:02.035333,2460,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:02.837291,2480,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:02.899531,2481,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:03.725826,2500,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:04.798485,2520,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:04.840201,2521,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:05.808619,2540,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:06.746242,2560,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:06.780975,2561,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:07.606163,2580,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:09.030512,2600,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:09.062499,2601,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:09.746800,2620,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:10.482589,2640,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:10.521727,2641,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:11.268264,2660,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:12.374505,2680,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:12.415874,2681,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:13.078467,2700,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:13.688427,2720,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:13.717528,2721,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:14.484507,2740,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:15.344030,2760,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:15.383156,2761,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:16.245954,2780,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:16.998243,2800,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:17.027729,2801,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:17.873392,2820,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:18.758855,2840,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:18.788602,2841,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:19.565197,2860,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:20.733864,2880,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:20.774758,2881,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:21.958638,2900,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:22.945217,2920,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:22.987626,2921,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:23.974588,2940,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:24.827112,2960,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:24.869504,2961,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:25.709810,2980,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:26.907863,3000,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:26.990313,3001,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:28.008934,3020,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:29.093174,3040,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:29.132388,3041,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
2026-08-18T11:00:30.004154,3060,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:30.989018,3080,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,
2026-08-18T11:00:31.032647,3081,0x46,PUCCH,,,,,,,,,,,,,,,,,,2,111.8,"1.000,",,,,,,,,
