timestamp,epoch_s,phase,ue_count_label,cpu_pct_proc,cpu_user_pct,cpu_sys_pct,cpu_iowait_pct,cpu_freq_mhz,irq_rate,ctxt_rate,mem_used_mb,mem_free_mb,mem_cache_mb,mem_total_mb,load1,load5,load15,temp_c,rapl_pkg0_w,rapl_dram_w,ipc,active_slots,nof_ue_total,dl_brate_mbps,ul_brate_mbps,system_load_avg,proc_rss_mb,proc_vmem_mb,sys_mem_pct,ran_cpu_avg_pct,ran_cpu_max_pct,dl_mcs_avg,ul_mcs_avg,dl_cqi_avg,ul_snr_avg,dl_tbs_avg,ul_tbs_avg,dl_prb_avg,ul_prb_avg,dl_bler,ul_bler,ul_phr_avg,bsr_avg,dl_latency_ms_avg,ul_latency_ms_avg,dl_total_bytes,ul_total_bytes
2026-09-07T18:31:46Z,1788805906,attach_accumulation,16,33.2,13.7,16.9,0.0,1371,2005368,4486912,39830,22879,1587,64296,13.88,12.06,11.12,68.0,20.73,2.82,,40,14,2.233,100.199,0.7362,32251.2,58553.4,62.0,45.66,61.0,13.46,,,109.332,,2757.726,,43.174,0.0,0.0,30.0,66475.863,,,,
2026-09-07T18:31:49Z,1788805909,attach_accumulation,16,34.4,14.1,17.4,0.0,1410,2011958,4467657,39838,22867,1591,64296,14.29,12.18,11.16,69.0,22.48,2.79,,40,14,2.18,98.3,0.7362,32251.2,58553.4,62.0,45.66,61.0,13.211,,,109.347,,2763.281,,43.281,0.0,0.0,30.0,68896.424,,,,
2026-09-07T18:31:52Z,1788805912,attach_accumulation,16,32.4,13.4,16.4,0.0,1405,2014003,4499723,39823,22877,1596,64296,14.29,12.18,11.16,67.0,22.07,2.78,,40,14,2.18,98.3,0.7362,32251.2,58553.4,62.0,45.66,61.0,13.291,,,109.36,,2762.799,,43.27,0.0,0.0,30.0,67207.163,,,,
2026-09-07T18:31:55Z,1788805915,attach_accumulation,16,32.4,13.4,16.4,0.0,1459,2008643,4498148,39825,22870,1601,64296,14.59,12.27,11.2,69.0,22.12,2.77,,40,14,2.24,100.962,0.7387,32251.2,58553.4,62.0,45.65,61.0,13.565,,,109.354,,2749.819,,43.076,0.0,0.0,30.0,68680.616,,,,
2026-09-07T18:31:58Z,1788805918,attach_accumulation,17,33.0,13.7,16.5,0.1,1435,2020095,4491068,39832,22858,1606,64296,14.54,12.3,11.21,69.0,22.48,2.74,,40,14,2.24,100.962,0.7387,32251.2,58553.4,62.0,45.63,61.0,13.246,,,109.357,,2765.579,,43.312,0.0,0.0,30.0,65865.804,,,,
2026-09-07T18:32:01Z,1788805921,attach_accumulation,17,32.1,13.5,15.9,0.0,1361,2015234,4509048,39827,22859,1610,64296,14.54,12.3,11.21,69.0,21.92,2.77,,40,14,2.24,100.962,0.7387,32251.2,58553.4,62.0,45.63,61.0,13.345,,,109.371,,2759.905,,43.224,0.0,0.0,30.0,65591.222,,,,
2026-09-07T18:32:04Z,1788805924,attach_accumulation,17,33.3,13.6,17.0,0.0,1345,2014893,4484786,39826,22855,1615,64296,14.66,12.36,11.24,68.0,21.85,2.78,,40,14,2.24,100.962,0.7387,32251.2,58553.4,62.0,45.63,61.0,13.36,,,109.37,,2752.54,,43.112,0.0,0.0,30.0,69089.442,,,,
2026-09-07T18:32:07Z,1788805927,attach_accumulation,17,34.1,14.3,16.7,0.0,1333,2005464,4473547,39839,22837,1620,64296,14.66,12.36,11.24,68.0,21.37,2.77,,40,14,2.24,100.962,0.7387,32251.2,58553.4,62.0,45.63,61.0,13.012,,,109.213,,2756.899,,43.182,0.0,0.0,30.0,65875.049,,,,
2026-09-07T18:32:10Z,1788805930,attach_accumulation,17,34.1,13.6,17.7,0.0,1392,2005332,4485649,39884,22787,1625,64296,14.28,12.32,11.23,68.0,20.58,2.79,,40,14,2.24,100.962,0.7387,32251.2,58553.4,62.0,45.63,61.0,13.351,,,109.338,,2760.397,,43.231,0.0,0.0,30.0,73513.557,,,,
2026-09-07T18:32:13Z,1788805933,attach_accumulation,17,35.2,14.7,17.5,0.0,1285,2001177,4453572,39886,22780,1630,64296,14.58,12.42,11.27,70.0,20.19,2.81,,40,14,2.336,105.775,0.7387,32251.2,58553.4,62.0,45.66,61.0,13.379,,,109.324,,2767.974,,43.329,0.0,0.0,30.0,76483.151,,,,
2026-09-07T18:32:16Z,1788805936,attach_accumulation,17,35.3,15.0,17.3,0.0,1295,1991165,4443339,39885,22777,1634,64296,14.58,12.42,11.27,69.0,20.26,2.82,,40,14,2.377,107.756,0.7362,32251.2,58553.4,62.0,45.67,61.0,13.49,,,109.33,,2773.138,,43.429,0.0,0.0,30.0,72874.893,,,,
2026-09-07T18:32:19Z,1788805939,attach_accumulation,17,35.0,14.3,17.6,0.0,1352,2006163,4455091,39878,22779,1639,64296,13.97,12.33,11.25,67.0,21.33,2.8,,40,14,2.377,107.756,0.7347,32251.7,58745.4,62.1,45.76,61.0,13.605,,,109.343,,2766.97,,43.334,0.0,0.0,30.0,71345.191,,,,
2026-09-07T18:32:22Z,1788805942,attach_accumulation,17,33.6,13.9,16.9,0.0,1455,2012042,4486077,39895,22757,1644,64296,13.97,12.33,11.25,68.0,22.79,2.79,,40,14,2.321,107.721,0.7355,32251.7,58745.4,62.2,45.83,61.0,13.511,,,109.338,,2768.784,,43.36,0.0,0.0,30.0,73546.273,,,,
2026-09-07T18:32:25Z,1788805945,attach_accumulation,17,32.3,13.2,16.3,0.0,1403,2018331,4519555,39881,22767,1648,64296,13.74,12.31,11.25,69.0,21.71,2.8,,40,15,2.321,107.721,0.7482,32296.4,59006.9,62.3,45.83,61.0,13.495,,,109.407,,2760.576,,43.235,0.0,0.0,30.0,72824.085,,,,
2026-09-07T18:32:28Z,1788805948,attach_accumulation,17,33.0,13.8,16.4,0.0,1345,2009016,4507745,39885,22758,1653,64296,13.52,12.28,11.24,67.0,20.95,2.8,,40,15,2.395,110.839,0.7475,32296.4,59006.9,62.4,45.84,59.0,13.282,,,109.304,,2763.348,,43.282,0.0,0.0,30.0,71069.457,,,,
2026-09-07T18:32:31Z,1788805951,attach_accumulation,17,33.7,14.1,16.7,0.0,1402,2005649,4483395,39880,22758,1658,64296,13.52,12.28,11.24,69.0,20.86,2.81,,40,15,2.424,112.177,0.7533,32296.4,59006.9,62.5,45.95,59.0,13.152,,,109.315,,2771.785,,43.409,0.0,0.0,30.0,75407.102,,,,
2026-09-07T18:32:34Z,1788805954,attach_accumulation,17,34.2,13.9,17.4,0.0,1314,2004365,4474326,39886,22747,1663,64296,13.23,12.25,11.24,69.0,21.69,2.76,,40,15,2.483,113.12,0.7533,32296.4,59006.9,62.6,45.86,59.0,13.389,,,109.352,,2765.952,,43.318,0.0,0.0,30.0,74843.303,,,,
2026-09-07T18:32:37Z,1788805957,attach_accumulation,17,34.2,14.1,17.1,0.0,1349,2009172,4486476,39890,22738,1668,64296,13.23,12.25,11.24,68.0,22.33,2.78,,40,15,2.483,113.12,0.751,32296.4,59006.9,62.7,45.78,59.0,13.439,,,109.324,,2764.879,,43.31,0.0,0.0,30.0,72673.314,,,,
2026-09-07T18:32:40Z,1788805960,attach_accumulation,17,33.7,14.0,16.8,0.0,1452,2011855,4502197,39885,22739,1672,64296,13.22,12.26,11.25,67.0,22.06,2.79,,40,15,2.508,114.132,0.7543,32296.4,59006.9,62.8,45.82,59.0,13.518,,,109.332,,2762.597,,43.27,0.0,0.0,30.0,71231.43,,,,
2026-09-07T18:32:43Z,1788805963,attach_accumulation,17,33.8,14.0,16.6,0.0,1349,2008181,4513384,39891,22728,1677,64296,13.44,12.32,11.27,69.0,21.64,2.78,,40,15,2.508,114.132,0.7565,32296.4,59006.9,62.9,45.83,59.0,13.604,,,109.339,,2766.804,,43.331,0.0,0.0,30.0,76013.7,,,,
2026-09-07T18:32:46Z,1788805966,attach_accumulation,17,33.9,13.8,16.9,0.0,1342,2007786,4485847,39886,22728,1682,64296,13.44,12.32,11.27,69.0,21.9,2.76,,40,15,2.568,116.909,0.7565,32296.4,59006.9,63.0,45.87,59.0,13.512,,,109.329,,2757.341,,43.186,0.0,0.0,30.0,75896.215,,,,
2026-09-07T18:32:49Z,1788805969,attach_accumulation,17,33.7,13.5,17.3,0.0,1427,2010693,4492015,39888,22722,1686,64296,13.4,12.33,11.28,68.0,21.49,2.78,,40,15,2.568,116.909,0.7565,32296.4,59006.9,63.0,45.87,59.0,13.291,,,109.309,,2772.22,,43.419,0.0,0.0,30.0,75434.667,,,,
2026-09-07T18:32:52Z,1788805972,attach_accumulation,17,34.3,14.1,17.4,0.0,1352,2005339,4481379,39902,22703,1691,64296,13.4,12.33,11.28,68.0,20.9,2.74,,40,15,2.568,116.909,0.7565,32296.4,59006.9,63.0,45.87,59.0,13.485,,,109.316,,2774.798,,43.455,0.0,0.0,30.0,72486.092,,,,
2026-09-07T18:32:55Z,1788805975,attach_accumulation,17,33.9,13.7,17.1,0.0,1370,2005626,4478170,39904,22696,1696,64296,13.61,12.39,11.31,67.0,20.4,2.82,,40,15,2.568,116.909,0.7565,32296.4,59006.9,63.0,45.94,59.0,13.34,,,109.335,,2768.021,,43.347,0.0,0.0,30.0,75812.052,,,,
2026-09-07T18:32:58Z,1788805978,attach_accumulation,17,35.6,14.7,17.9,0.0,1360,2007598,4459510,39893,22702,1701,64296,13.8,12.45,11.33,68.0,21.25,2.79,,40,15,2.568,116.909,0.7565,32296.4,59006.9,63.0,45.94,59.0,13.522,,,109.352,,2762.113,,43.262,0.0,0.0,30.0,73280.49,,,,
2026-09-07T18:33:01Z,1788805981,attach_accumulation,17,33.8,13.7,16.9,0.0,1358,2013291,4481419,39895,22695,1706,64296,13.8,12.45,11.33,69.0,23.25,2.79,,40,15,2.568,116.909,0.7565,32296.4,59006.9,63.0,45.94,59.0,13.607,,,109.34,,2769.118,,43.365,0.0,0.0,30.0,73246.762,,,,
2026-09-07T18:33:04Z,1788805984,attach_accumulation,17,32.8,13.2,16.7,0.0,1373,2025007,4512293,39892,22694,1710,64296,13.66,12.45,11.34,69.0,22.01,2.76,,40,15,2.625,119.504,0.754,32296.4,59006.9,63.0,45.74,56.0,13.72,,,109.337,,2765.866,,43.317,0.0,0.0,30.0,73115.839,,,,
2026-09-07T18:33:07Z,1788805987,attach_accumulation,17,33.3,13.8,16.5,0.0,1383,2022998,4499595,39896,22685,1715,64296,13.66,12.45,11.34,70.0,23.03,2.73,,40,15,2.553,115.94,0.7515,32296.4,59006.9,63.0,45.72,56.0,13.668,,,109.326,,2766.799,,43.328,0.0,0.0,30.0,72556.991,,,,
2026-09-07T18:33:10Z,1788805990,attach_accumulation,17,32.2,13.3,16.2,0.0,1395,2031847,4525455,39884,22692,1720,64296,13.53,12.44,11.34,68.0,21.81,2.79,,40,15,2.553,115.94,0.7515,32296.4,59006.9,63.0,45.72,56.0,13.619,,,109.311,,2765.236,,43.306,0.0,0.0,30.0,69552.36,,,,
2026-09-07T18:33:13Z,1788805993,attach_accumulation,17,33.5,13.9,16.9,0.0,1317,2011321,4506237,39885,22686,1725,64296,13.8,12.51,11.37,69.0,20.46,2.85,,40,15,2.616,115.947,0.749,32296.4,59006.9,63.0,45.71,56.0,13.336,,,109.321,,2768.306,,43.354,0.0,0.0,30.0,72738.718,,,,
2026-09-07T18:33:16Z,1788805996,attach_accumulation,17,35.7,14.4,18.1,0.0,1292,2001228,4450106,39888,22679,1729,64296,13.8,12.51,11.37,68.0,21.04,2.8,,40,15,2.616,115.947,0.7498,32296.4,59006.9,63.0,45.55,56.0,13.34,,,109.326,,2773.958,,43.437,0.0,0.0,30.0,73154.682,,,,
2026-09-07T18:33:19Z,1788805999,attach_accumulation,17,34.8,14.3,17.4,0.0,1408,2007141,4465820,39890,22672,1734,64296,13.74,12.52,11.38,69.0,20.82,2.84,,40,15,2.6,115.206,0.7498,32296.4,59006.9,63.0,45.66,56.0,13.241,,,109.334,,2769.26,,43.37,0.0,0.0,30.0,74927.918,,,,
2026-09-07T18:33:22Z,1788806002,attach_accumulation,17,33.6,13.7,16.9,0.0,1370,2004819,4492117,39891,22666,1739,64296,13.74,12.52,11.38,69.0,21.96,2.78,,40,15,2.624,116.258,0.7495,32296.4,59006.9,63.0,45.79,56.0,13.47,,,109.344,,2763.844,,43.286,0.0,0.0,30.0,78788.134,,,,
2026-09-07T18:33:25Z,1788806005,attach_accumulation,18,33.7,14.1,16.7,0.0,1398,2008980,4497816,39888,22664,1744,64296,14.16,12.63,11.42,68.0,23.08,2.81,,40,15,2.654,116.648,0.7478,32296.4,59006.9,63.0,45.81,56.0,13.311,,,109.337,,2768.091,,43.352,0.0,0.0,30.0,75444.882,,,,
2026-09-07T18:33:28Z,1788806008,attach_accumulation,18,33.1,13.8,16.5,0.0,1336,2014749,4505364,39891,22657,1748,64296,14.23,12.67,11.44,68.0,20.85,2.85,,40,15,2.654,116.648,0.7485,32296.4,59006.9,63.0,45.85,56.0,13.516,,,109.33,,2764.976,,43.303,0.0,0.0,30.0,78111.827,,,,
2026-09-07T18:33:31Z,1788806011,attach_accumulation,18,34.7,14.3,17.5,0.0,1305,2001354,4460266,39891,22652,1753,64296,14.23,12.67,11.44,69.0,20.98,2.89,,40,15,2.664,117.265,0.7517,32296.4,59006.9,63.0,46.1,63.0,13.29,,,109.285,,2768.197,,43.353,0.0,0.0,30.0,76523.65,,,,
2026-09-07T18:33:34Z,1788806014,attach_accumulation,18,34.3,14.2,17.0,0.0,1430,2012972,4486822,39920,22618,1758,64296,14.29,12.71,11.46,69.0,21.36,2.87,,40,15,2.664,117.265,0.751,32296.4,59006.9,63.0,46.16,63.0,13.017,,,109.109,,2761.594,,43.282,0.0,0.0,30.0,72715.817,,,,
2026-09-07T18:33:37Z,1788806017,attach_accumulation,18,32.6,13.4,16.3,0.0,1410,2024281,4526408,39928,22605,1763,64296,14.29,12.71,11.46,69.0,21.92,2.83,,40,15,2.681,116.054,0.7453,32296.4,59006.9,63.0,46.08,63.0,13.248,,,109.284,,2777.075,,43.487,0.0,0.0,30.0,75709.597,,,,
2026-09-07T18:33:40Z,1788806020,attach_accumulation,18,33.2,13.7,16.8,0.0,1437,2017519,4511032,39928,22601,1767,64296,14.43,12.76,11.48,68.0,22.28,2.88,,40,15,2.681,116.054,0.7438,32296.4,59006.9,63.0,46.1,63.0,13.483,,,109.306,,2773.847,,43.442,0.0,0.0,30.0,75852.05,,,,
2026-09-07T18:33:43Z,1788806023,attach_accumulation,18,33.4,13.9,16.6,0.0,1361,2019447,4519521,39928,22596,1772,64296,14.07,12.72,11.48,68.0,21.48,2.84,,40,15,2.681,116.054,0.743,32296.4,59006.9,63.0,46.04,63.0,13.627,,,109.297,,2774.607,,43.446,0.0,0.0,30.0,76920.455,,,,
2026-09-07T18:33:46Z,1788806026,attach_accumulation,18,34.2,14.0,17.4,0.0,1354,2012013,4480228,39921,22598,1777,64296,14.07,12.72,11.48,68.0,21.55,2.82,,40,15,2.681,116.054,0.743,32296.4,59006.9,63.0,46.04,63.0,13.649,,,109.314,,2773.501,,43.437,0.0,0.0,30.0,73369.56,,,,
2026-09-07T18:33:49Z,1788806029,attach_accumulation,18,33.7,14.1,16.6,0.0,1370,2021253,4494252,39923,22592,1781,64296,14.55,12.84,11.52,68.0,21.42,2.79,,40,15,2.681,116.054,0.743,32296.4,59006.9,63.0,46.04,63.0,13.912,,,109.322,,2770.968,,43.396,0.0,0.0,30.0,82908.84,,,,
2026-09-07T18:33:52Z,1788806032,attach_accumulation,18,34.3,13.9,17.5,0.0,1389,2006784,4479554,39925,22585,1786,64296,14.55,12.84,11.52,68.0,20.86,2.82,,40,15,2.681,116.054,0.743,32296.4,59006.9,63.0,46.04,63.0,13.698,,,109.317,,2768.783,,43.359,0.0,0.0,30.0,76781.697,,,,
2026-09-07T18:33:55Z,1788806035,attach_accumulation,18,35.3,14.5,17.5,0.0,1355,2015986,4469552,39930,22575,1791,64296,14.82,12.92,11.56,69.0,21.13,2.85,,40,15,2.592,111.56,0.743,32296.4,59006.9,63.0,46.11,63.0,13.433,,,109.313,,2774.845,,43.429,0.0,0.0,30.0,79158.721,,,,
2026-09-07T18:33:58Z,1788806038,attach_accumulation,18,33.3,13.4,16.8,0.0,1367,2015542,4502476,39931,22569,1796,64296,14.2,12.83,11.53,69.0,22.76,2.82,,40,15,2.691,116.638,0.743,32296.4,59006.9,63.0,46.12,63.0,13.59,,,109.318,,2773.812,,43.436,0.0,0.0,30.0,80216.686,,,,
2026-09-07T18:34:01Z,1788806041,attach_accumulation,18,33.4,13.6,16.8,0.0,1417,2015084,4497181,39912,22583,1801,64296,14.2,12.83,11.53,68.0,23.16,2.84,,40,15,2.691,116.638,0.743,32296.4,59006.9,63.0,46.12,63.0,13.444,,,109.32,,2780.781,,43.546,0.0,0.0,30.0,77909.685,,,,
2026-09-07T18:34:04Z,1788806044,attach_accumulation,18,32.3,13.4,16.1,0.0,1427,2018369,4527559,39928,22563,1805,64296,13.7,12.75,11.51,69.0,20.96,2.87,,40,15,2.406,109.07,0.743,32296.4,59006.9,63.0,46.13,63.0,13.648,,,109.348,,2773.714,,43.439,0.0,0.0,30.0,81352.471,,,,
2026-09-07T18:34:07Z,1788806047,attach_accumulation,18,34.4,14.3,17.1,0.0,1292,2005092,4479919,39930,22556,1810,64296,13.7,12.75,11.51,68.0,20.6,2.9,,40,15,2.406,109.07,0.743,32296.4,59006.9,63.0,46.13,63.0,13.575,,,109.336,,2778.467,,43.509,0.0,0.0,30.0,78119.563,,,,
2026-09-07T18:34:10Z,1788806050,attach_accumulation,18,35.0,14.6,17.4,0.0,1526,2016565,4468723,39925,22557,1814,64296,13.81,12.78,11.53,68.0,22.72,2.83,,40,15,2.387,107.941,0.743,32296.4,59006.9,63.0,46.17,63.0,13.642,,,109.301,,2781.234,,43.551,0.0,0.0,30.0,79873.898,,,,
2026-09-07T18:34:13Z,1788806053,attach_accumulation,18,33.3,13.4,16.9,0.0,1377,2028761,4512910,39930,22547,1819,64296,14.14,12.87,11.57,69.0,21.93,2.8,,40,15,2.402,108.897,0.7405,32296.4,59006.9,63.0,46.17,63.0,13.64,,,109.31,,2776.128,,43.473,0.0,0.0,30.0,74615.803,,,,
2026-09-07T18:34:16Z,1788806056,attach_accumulation,18,34.3,14.3,17.0,0.0,1345,2020241,4492150,39916,22556,1824,64296,14.14,12.87,11.57,68.0,21.25,2.81,,40,15,2.076,96.768,0.7412,32296.4,59006.9,63.0,46.18,63.0,13.802,,,109.323,,2776.419,,43.481,0.0,0.0,30.0,76822.312,,,,
2026-09-07T18:34:19Z,1788806059,attach_accumulation,18,34.4,13.8,17.4,0.0,1377,2026098,4489790,39913,22554,1829,64296,14.53,12.97,11.61,69.0,22.83,2.8,,40,15,2.076,96.768,0.742,32296.4,59006.9,63.0,46.17,63.0,13.557,,,109.303,,2777.528,,43.491,0.0,0.0,30.0,77066.578,,,,
2026-09-07T18:34:22Z,1788806062,attach_accumulation,18,32.8,13.6,16.3,0.0,1489,2026539,4522987,39927,22535,1834,64296,14.53,12.97,11.61,69.0,23.06,2.89,,40,15,2.146,99.073,0.735,32296.4,59006.9,63.0,46.04,63.0,13.663,,,109.327,,2783.332,,43.585,0.0,0.0,30.0,76762.449,,,,
2026-09-07T18:34:25Z,1788806065,attach_accumulation,18,32.5,13.4,16.5,0.0,1436,2025393,4528830,39930,22528,1838,64296,14.33,12.95,11.61,70.0,22.79,2.72,,40,16,2.146,99.073,0.7395,32341.4,59268.4,63.0,46.08,63.0,13.673,,,109.345,,2773.394,,43.431,0.0,0.0,30.0,80092.638,,,,
2026-09-07T18:34:28Z,1788806068,attach_accumulation,18,33.6,14.1,16.8,0.0,1439,2024760,4526060,39934,22519,1843,64296,14.06,12.92,11.61,69.0,21.4,2.73,,40,16,2.144,100.789,0.739,32341.4,59268.4,63.0,45.98,60.0,13.563,,,109.341,,2772.684,,43.418,0.0,0.0,30.0,80025.365,,,,
2026-09-07T18:34:31Z,1788806071,attach_accumulation,18,33.5,13.6,16.9,0.0,1327,2017684,4505289,39939,22510,1847,64296,14.06,12.92,11.61,69.0,21.28,2.83,,40,16,2.144,100.789,0.739,32341.4,59268.4,63.0,45.79,60.0,13.685,,,109.323,,2779.789,,43.531,0.0,0.0,30.0,77011.428,,,,
2026-09-07T18:34:34Z,1788806074,attach_accumulation,18,34.2,14.1,17.1,0.1,1361,2020990,4485792,39944,22500,1852,64296,13.74,12.87,11.6,70.0,21.42,2.71,,40,16,2.144,100.789,0.7412,32341.4,59268.4,63.0,45.9,60.0,13.612,,,109.338,,2772.463,,43.414,0.0,0.0,30.0,79103.738,,,,
2026-09-07T18:34:37Z,1788806077,attach_accumulation,18,34.2,14.1,17.0,0.0,1371,2018478,4482102,39937,22502,1857,64296,13.74,12.87,11.6,69.0,22.66,2.76,,40,16,2.144,100.789,0.7428,32341.4,59268.4,63.0,45.97,60.0,13.842,,,109.382,,2768.754,,43.36,0.0,0.0,30.0,76198.735,,,,
2026-09-07T18:34:40Z,1788806080,attach_accumulation,18,33.5,13.7,16.9,0.0,1383,2020277,4492432,39942,22492,1862,64296,13.68,12.88,11.61,69.0,22.31,2.7,,40,16,2.144,100.789,0.7435,32341.4,59268.4,63.0,46.04,60.0,13.734,,,109.399,,2776.787,,43.48,0.0,0.0,30.0,78248.886,,,,
2026-09-07T18:34:43Z,1788806083,attach_accumulation,18,34.1,14.2,17.0,0.0,1324,2009709,4482870,39941,22488,1867,64296,13.22,12.79,11.59,68.0,21.74,2.74,,40,16,2.144,100.789,0.7435,32341.4,59268.4,63.0,46.1,60.0,13.778,,,109.387,,2771.306,,43.406,0.0,0.0,30.0,80211.921,,,,
2026-09-07T18:34:46Z,1788806086,attach_accumulation,18,34.7,14.1,17.6,0.0,1349,2011013,4474968,39933,22491,1872,64296,13.22,12.79,11.59,68.0,21.99,2.72,,40,16,2.181,102.781,0.746,32341.4,59268.4,63.0,46.07,60.0,13.817,,,109.421,,2767.608,,43.352,0.0,0.0,30.0,79624.777,,,,
2026-09-07T18:34:49Z,1788806089,attach_accumulation,19,34.2,14.0,17.3,0.0,1367,2016944,4478726,39922,22498,1876,64296,13.44,12.85,11.61,69.0,20.57,2.68,,40,16,2.167,102.081,0.746,32341.4,59268.4,63.0,46.1,60.0,13.833,,,109.381,,2771.102,,43.398,0.0,0.0,30.0,80241.232,,,,
2026-09-07T18:34:52Z,1788806092,attach_accumulation,19,35.2,14.5,17.4,0.0,1439,2013980,4448356,39927,22488,1881,64296,13.44,12.85,11.61,68.0,22.25,2.66,,40,16,2.167,102.081,0.7467,32341.4,59268.4,63.0,46.11,60.0,13.803,,,109.416,,2765.096,,43.301,0.0,0.0,30.0,84711.113,,,,
2026-09-07T18:34:55Z,1788806095,attach_accumulation,19,33.4,14.1,16.7,0.0,1420,2022588,4498220,39925,22485,1886,64296,13.33,12.83,11.61,70.0,21.64,2.84,,40,16,2.122,99.583,0.7517,32341.4,59268.4,63.0,46.1,60.0,13.439,,,109.37,,2776.062,,43.473,0.0,0.0,30.0,81651.908,,,,
2026-09-07T18:34:58Z,1788806098,attach_accumulation,19,33.3,13.6,16.7,0.0,1492,2023170,4502152,39935,22470,1891,64296,12.98,12.77,11.6,70.0,22.69,2.76,,40,16,2.184,103.039,0.7517,32341.4,59268.4,63.0,45.94,60.0,13.475,,,109.341,,2770.987,,43.393,0.0,0.0,30.0,76698.367,,,,
2026-09-07T18:35:01Z,1788806101,attach_accumulation,19,32.9,13.5,16.5,0.0,1398,2024444,4514965,39975,22426,1895,64296,12.98,12.77,11.6,68.0,21.66,2.77,,40,16,2.184,103.039,0.7517,32341.4,59268.4,63.0,45.94,60.0,13.226,,,109.207,,2761.981,,43.289,0.0,0.0,30.0,77355.938,,,,
2026-09-07T18:35:04Z,1788806104,attach_accumulation,19,33.7,13.8,17.1,0.0,1361,2013108,4483263,39967,22429,1900,64296,13.46,12.87,11.64,68.0,21.16,2.77,,40,16,2.172,102.2,0.7517,32341.4,59268.4,63.0,45.95,60.0,13.595,,,109.38,,2770.496,,43.39,0.0,0.0,30.0,78994.685,,,,
2026-09-07T18:35:07Z,1788806107,attach_accumulation,19,35.4,14.8,17.4,0.0,1324,2014383,4455062,39971,22420,1905,64296,13.46,12.87,11.64,69.0,21.69,2.8,,40,16,2.243,104.865,0.7592,32341.4,59268.4,63.0,45.98,60.0,13.635,,,109.382,,2767.178,,43.337,0.0,0.0,30.0,77635.446,,,,
2026-09-07T18:35:10Z,1788806110,attach_accumulation,19,34.4,13.9,17.6,0.0,1482,2013564,4471186,39966,22420,1910,64296,13.35,12.86,11.64,68.0,21.58,2.69,,40,16,2.243,104.865,0.7592,32341.4,59268.4,63.0,45.98,60.0,13.62,,,109.389,,2768.833,,43.365,0.0,0.0,30.0,77854.047,,,,
2026-09-07T18:35:13Z,1788806113,attach_accumulation,19,32.7,13.6,16.2,0.0,1501,2020086,4501197,39974,22408,1914,64296,13.4,12.88,11.65,68.0,21.89,2.75,,40,16,2.184,102.785,0.7585,32341.4,59268.4,63.0,45.91,60.0,13.607,,,109.357,,2771.633,,43.405,0.0,0.0,30.0,79616.269,,,,
2026-09-07T18:35:16Z,1788806116,attach_accumulation,19,32.4,13.3,16.3,0.0,1367,2009274,4500915,39968,22409,1919,64296,13.4,12.88,11.65,68.0,21.48,2.74,,40,16,2.184,102.785,0.757,32341.4,59268.4,63.0,45.95,60.0,13.663,,,109.368,,2768.642,,43.365,0.0,0.0,30.0,77720.293,,,,
2026-09-07T18:35:19Z,1788806119,attach_accumulation,19,34.6,14.6,17.1,0.0,1342,2015515,4476783,39976,22396,1924,64296,13.85,12.98,11.69,69.0,21.44,2.79,,40,16,2.203,105.432,0.749,32341.4,59268.4,63.0,46.07,60.0,13.417,,,109.364,,2774.951,,43.455,0.0,0.0,30.0,77233.322,,,,
2026-09-07T18:35:22Z,1788806122,attach_accumulation,19,34.1,14.1,17.1,0.0,1474,2017831,4475653,39978,22389,1929,64296,13.85,12.98,11.69,69.0,21.91,2.71,,40,17,2.203,105.432,0.7512,32386.3,59530.0,63.0,46.01,59.0,13.425,,,109.356,,2767.807,,43.354,0.0,0.0,30.0,76379.36,,,,
2026-09-07T18:35:25Z,1788806125,attach_accumulation,19,33.4,13.8,16.9,0.0,1417,2019894,4497778,39973,22389,1934,64296,13.7,12.96,11.69,67.0,21.8,2.69,,40,17,2.203,105.432,0.7567,32386.3,59530.0,63.0,45.97,59.0,13.367,,,109.426,,2774.622,,43.449,0.0,0.0,30.0,77725.469,,,,
2026-09-07T18:35:28Z,1788806128,attach_accumulation,19,32.5,13.0,16.5,0.0,1361,2010941,4505662,39974,22383,1939,64296,13.48,12.93,11.69,68.0,20.95,2.73,,40,17,2.203,105.432,0.756,32386.3,59530.0,63.0,46.0,59.0,13.8,,,109.441,,2771.655,,43.405,0.0,0.0,30.0,76685.443,,,,
2026-09-07T18:35:31Z,1788806131,attach_accumulation,19,33.6,14.1,16.7,0.0,1433,2015023,4487693,39971,22382,1943,64296,13.48,12.93,11.69,68.0,22.68,2.76,,40,17,2.203,105.432,0.756,32386.3,59530.0,63.0,46.04,59.0,13.482,,,109.437,,2767.888,,43.349,0.0,0.0,30.0,73358.002,,,,
2026-09-07T18:35:34Z,1788806134,attach_accumulation,19,31.6,12.8,16.0,0.0,1405,2023251,4522015,39982,22366,1948,64296,13.36,12.91,11.69,68.0,22.8,2.77,,40,17,2.203,105.432,0.7537,32386.3,59530.0,63.0,46.05,59.0,13.548,,,109.439,,2764.725,,43.306,0.0,0.0,30.0,76449.041,,,,
