ue_id,gnb,timestamp,tti,event,rnti,pdsch_nof_prb,pdsch_tbs,pdsch_mcs,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_tbs,pusch_mod,pusch_snr,pusch_proc_us,pucch_snr,pucch_cqi,pucch_f,phr_val,bsr_val
50,gnb1,2026-08-19T09:48:09.182224,3822,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.208922,3823,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.236719,3824,PDSCH,0x46,12,871,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.352156,3828,PUSCH,0x46,,,,,2,11,749,4,108.5,277,,,,,
50,gnb1,2026-08-19T09:48:09.352210,3828,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.378977,3829,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.379477,3829,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.406231,3830,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.432517,3831,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.459699,3832,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.572440,3836,PUSCH,0x46,,,,,2,11,749,4,108.5,234,,,,,
50,gnb1,2026-08-19T09:48:09.572454,3836,PHR,,,,,,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.572508,3836,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.599636,3837,PUSCH,0x46,,,,,2,3,233,4,117.9,113,,,,,
50,gnb1,2026-08-19T09:48:09.599739,3837,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.600289,3837,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.625403,3838,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.625872,3838,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.649223,3839,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.673541,3840,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.697864,3841,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
50,gnb1,2026-08-19T09:48:09.698416,3841,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.724075,3842,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.750095,3843,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.776700,3844,PUSCH,0x46,,,,,2,11,749,4,108.5,304,,,,,
50,gnb1,2026-08-19T09:48:09.776846,3844,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.777244,3844,PDSCH,0x46,24,1836,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.802902,3845,PUSCH,0x46,,,,,2,7,501,4,114.2,167,,,,,
50,gnb1,2026-08-19T09:48:09.802959,3845,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.829255,3846,PUSCH,0x46,,,,,2,3,233,4,117.9,160,,,,,
50,gnb1,2026-08-19T09:48:09.829386,3846,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.829952,3846,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.854296,3847,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:09.854791,3847,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.881644,3848,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.907793,3849,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.932728,3850,PDSCH,0x46,18,1383,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:09.983067,3852,PUSCH,0x46,,,,,2,11,749,4,108.5,354,,,,,
50,gnb1,2026-08-19T09:48:09.983122,3852,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:10.008717,3853,PUSCH,0x46,,,,,2,14,871,4,107.4,373,,,,,
50,gnb1,2026-08-19T09:48:10.008801,3853,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:10.009338,3853,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.035141,3854,PUSCH,0x46,,,,,2,7,469,4,114.3,248,,,,,
50,gnb1,2026-08-19T09:48:10.035765,3854,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.060361,3855,PUSCH,0x46,,,,,2,3,249,4,118.0,161,,,,,
50,gnb1,2026-08-19T09:48:10.061012,3855,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.087645,3856,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.109491,3857,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.131606,3858,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.151146,3859,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.166937,3860,PUSCH,0x46,,,,,2,11,749,4,108.5,308,,,,,
50,gnb1,2026-08-19T09:48:10.167717,3860,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.185813,3861,PUSCH,0x46,,,,,10,17,1143,4,105.3,423,,,,,
50,gnb1,2026-08-19T09:48:10.186483,3861,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.204632,3862,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.221545,3863,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.239278,3864,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.259989,3865,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.280937,3866,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.302107,3867,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.323238,3868,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.344346,3869,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.362167,3870,PDSCH,0x46,50,3963,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.564426,3880,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:10.581062,3881,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
50,gnb1,2026-08-19T09:48:10.712064,3888,PUSCH,0x46,,,,,2,8,517,4,111.4,197,,,,,
50,gnb1,2026-08-19T09:48:10.712118,3888,PHR,,,,,,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.729581,3889,BSR,0x46,,,,,,,,,,,,,,,55
50,gnb1,2026-08-19T09:48:10.730234,3889,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.747193,3890,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:10.747674,3890,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.763317,3891,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.781320,3892,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.882189,3897,PUSCH,0x46,,,,,2,44,2865,4,109.0,1121,,,,,
50,gnb1,2026-08-19T09:48:10.882257,3897,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:10.921363,3898,PUSCH,0x46,,,,,2,0,55,4,117.8,154,,,,,
50,gnb1,2026-08-19T09:48:10.921948,3898,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.953427,3899,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:10.982003,3900,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.014691,3901,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.044793,3902,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.076324,3903,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.106813,3904,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.136901,3905,PUSCH,0x46,,,,,2,44,2865,4,109.0,984,,,,,
50,gnb1,2026-08-19T09:48:11.137015,3905,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:11.137515,3905,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.167950,3906,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.200394,3907,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.229751,3908,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.258195,3909,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.286264,3910,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.315888,3911,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.342685,3912,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.369663,3913,PUSCH,0x46,,,,,2,2,133,4,118.0,204,,,,,
50,gnb1,2026-08-19T09:48:11.370214,3913,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.395755,3914,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:11.396208,3914,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.604093,3921,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
50,gnb1,2026-08-19T09:48:11.632866,3922,PUSCH,0x46,,,,,2,8,573,4,111.4,226,,,,,
50,gnb1,2026-08-19T09:48:11.632924,3922,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:11.660154,3923,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:11.660710,3923,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.690381,3924,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.718882,3925,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.747237,3926,PDSCH,0x46,9,325,4,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.850237,3930,PUSCH,0x46,,,,,2,8,573,4,111.4,201,,,,,
50,gnb1,2026-08-19T09:48:11.850292,3930,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:11.879450,3931,PUSCH,0x46,,,,,10,3,217,4,104.5,126,,,,,
50,gnb1,2026-08-19T09:48:11.879524,3931,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:11.880074,3931,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.909340,3932,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.938992,3933,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:11.969059,3934,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.001328,3935,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.029354,3936,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.060319,3937,PDSCH,0x46,27,2052,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.090496,3938,PUSCH,0x46,,,,,2,8,573,4,111.4,190,,,,,
50,gnb1,2026-08-19T09:48:12.090596,3938,PHR,,,,,,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.120806,3939,PUSCH,0x46,,,,,2,7,469,4,114.2,200,,,,,
50,gnb1,2026-08-19T09:48:12.121469,3939,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.150061,3940,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:12.150529,3940,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.215215,3942,PDSCH,0x46,27,2124,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.396455,3948,PUSCH,0x46,,,,,2,8,517,4,111.4,181,,,,,
50,gnb1,2026-08-19T09:48:12.428237,3949,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:12.457315,3950,PDSCH,0x46,3,7,2,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.655504,3957,PUSCH,0x46,,,,,2,14,871,4,107.4,326,,,,,
50,gnb1,2026-08-19T09:48:12.655570,3957,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:12.684089,3958,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:12.766874,3961,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
50,gnb1,2026-08-19T09:48:12.845033,3965,PUSCH,0x46,,,,,2,14,871,4,107.4,362,,,,,
50,gnb1,2026-08-19T09:48:12.845157,3965,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:12.862185,3966,PUSCH,0x46,,,,,2,1,105,4,118.0,148,,,,,
50,gnb1,2026-08-19T09:48:12.862264,3966,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:12.862822,3966,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.880874,3967,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.910399,3968,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.940417,3969,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:12.968965,3970,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.003134,3971,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.036200,3972,PDSCH,0x46,9,597,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.064910,3973,PUSCH,0x46,,,,,2,14,871,4,107.4,347,,,,,
50,gnb1,2026-08-19T09:48:13.094409,3974,PUSCH,0x46,,,,,2,5,373,4,117.9,176,,,,,
50,gnb1,2026-08-19T09:48:13.273146,3980,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:13.496502,3988,PUSCH,0x46,,,,,2,8,517,4,111.4,255,,,,,
50,gnb1,2026-08-19T09:48:13.496521,3988,PHR,,,,,,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.523637,3989,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:13.524111,3989,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.553951,3990,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.582685,3991,PDSCH,0x46,27,2124,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.743800,3997,PUSCH,0x46,,,,,2,11,749,4,108.5,353,,,,,
50,gnb1,2026-08-19T09:48:13.743873,3997,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:13.771444,3998,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.801774,3999,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.834104,4000,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:13.874017,4001,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
50,gnb1,2026-08-19T09:48:13.914010,4002,PDSCH,0x46,24,1836,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:14.024968,4005,PUSCH,0x46,,,,,2,11,749,4,108.5,247,,,,,
50,gnb1,2026-08-19T09:48:14.025033,4005,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:14.064628,4006,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:14.098592,4007,PDSCH,0x46,50,3963,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:14.286744,4013,PUSCH,0x46,,,,,2,8,517,4,111.4,195,,,,,
50,gnb1,2026-08-19T09:48:14.316593,4014,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:14.558602,4022,PUSCH,0x46,,,,,2,14,871,4,107.4,322,,,,,
50,gnb1,2026-08-19T09:48:14.558666,4022,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:14.586789,4023,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:14.587264,4023,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:14.616221,4024,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:14.644112,4025,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:14.673091,4026,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:14.700650,4027,PDSCH,0x46,36,2769,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:14.783462,4030,PUSCH,0x46,,,,,2,14,871,4,107.4,377,,,,,
50,gnb1,2026-08-19T09:48:14.783572,4030,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:14.811637,4031,PUSCH,0x46,,,,,10,3,217,4,104.5,142,,,,,
50,gnb1,2026-08-19T09:48:14.812307,4031,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.001940,4038,PUSCH,0x46,,,,,2,14,871,4,107.4,291,,,,,
50,gnb1,2026-08-19T09:48:15.002025,4038,PHR,,,,,,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.029470,4039,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.054283,4040,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:15.054824,4040,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.079851,4041,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
50,gnb1,2026-08-19T09:48:15.080540,4041,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.104776,4042,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.129834,4043,PDSCH,0x46,3,121,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.255325,4048,PUSCH,0x46,,,,,2,8,517,4,111.4,253,,,,,
50,gnb1,2026-08-19T09:48:15.277626,4049,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.298232,4050,PDSCH,0x46,3,7,2,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.497712,4060,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:15.655738,4068,PUSCH,0x46,,,,,2,8,517,4,111.4,189,,,,,
50,gnb1,2026-08-19T09:48:15.679323,4069,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:15.842393,4077,PUSCH,0x46,,,,,2,9,621,4,110.0,251,,,,,
50,gnb1,2026-08-19T09:48:15.842460,4077,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:15.869848,4078,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.894473,4079,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.913468,4080,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:15.931612,4081,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
50,gnb1,2026-08-19T09:48:15.948858,4082,PDSCH,0x46,6,325,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:16.014617,4085,PUSCH,0x46,,,,,2,9,621,4,110.0,211,,,,,
50,gnb1,2026-08-19T09:48:16.328228,4100,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:16.328381,4100,PDSCH,0x46,3,7,2,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:16.485725,4108,PUSCH,0x46,,,,,2,8,517,4,111.4,216,,,,,
50,gnb1,2026-08-19T09:48:16.485769,4108,PHR,,,,,,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:16.505442,4109,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:16.505942,4109,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:16.527306,4110,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:16.545037,4111,PDSCH,0x46,12,693,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:16.666108,4117,PUSCH,0x46,,,,,2,1,87,4,117.9,169,,,,,
50,gnb1,2026-08-19T09:48:16.666166,4117,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:16.685997,4118,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:16.746453,4121,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
50,gnb1,2026-08-19T09:48:16.838016,4125,PUSCH,0x46,,,,,2,1,87,4,117.8,83,,,,,
50,gnb1,2026-08-19T09:48:16.838076,4125,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:16.859745,4126,PUSCH,0x46,,,,,2,0,9,2,117.7,102,,,,,
50,gnb1,2026-08-19T09:48:16.859810,4126,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:16.879611,4127,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:16.879973,4127,PDSCH,0x46,18,1431,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:16.993437,4133,PUSCH,0x46,,,,,2,1,87,4,118.0,83,,,,,
50,gnb1,2026-08-19T09:48:16.993536,4133,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:17.012989,4134,PUSCH,0x46,,,,,2,7,437,4,114.3,165,,,,,
50,gnb1,2026-08-19T09:48:17.013066,4134,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:17.013360,4134,PDSCH,0x46,18,1431,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.034505,4135,PUSCH,0x46,,,,,2,4,269,4,117.9,142,,,,,
50,gnb1,2026-08-19T09:48:17.035158,4135,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.054678,4136,PDSCH,0x46,33,2481,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.161153,4141,PUSCH,0x46,,,,,2,1,75,4,118.0,96,,,,,
50,gnb1,2026-08-19T09:48:17.179029,4142,PUSCH,0x46,,,,,2,11,693,4,108.5,291,,,,,
50,gnb1,2026-08-19T09:48:17.179099,4142,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:17.197873,4143,PDSCH,0x46,18,1431,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.352636,4150,PUSCH,0x46,,,,,2,0,15,2,117.8,97,,,,,
50,gnb1,2026-08-19T09:48:17.352859,4150,PDSCH,0x46,3,7,2,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.371407,4151,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:17.536182,4159,PUSCH,0x46,,,,,2,7,469,4,114.2,192,,,,,
50,gnb1,2026-08-19T09:48:17.536201,4159,PHR,,,,,,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.536233,4159,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:17.557026,4160,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:17.557495,4160,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.582908,4161,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
50,gnb1,2026-08-19T09:48:17.603888,4162,PDSCH,0x46,33,2481,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.706432,4167,PUSCH,0x46,,,,,2,7,469,4,114.2,175,,,,,
50,gnb1,2026-08-19T09:48:17.706486,4167,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:17.729168,4168,PUSCH,0x46,,,,,2,3,233,4,117.9,137,,,,,
50,gnb1,2026-08-19T09:48:17.729526,4168,PDSCH,0x46,21,1527,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.863291,4175,PUSCH,0x46,,,,,2,7,469,4,114.2,217,,,,,
50,gnb1,2026-08-19T09:48:17.884524,4176,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:17.960708,4180,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:18.136336,4188,PUSCH,0x46,,,,,2,8,517,4,111.4,247,,,,,
50,gnb1,2026-08-19T09:48:18.162299,4189,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:18.179639,4190,PDSCH,0x46,15,1063,6,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:18.370621,4200,BSR,0x46,,,,,,,,,,,,,,,0
50,gnb1,2026-08-19T09:48:18.370807,4200,PDSCH,0x46,3,7,2,0,,,,,,,,,,,
50,gnb1,2026-08-19T09:48:18.388884,4201,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2,,
