ue_id,gnb,timestamp,tti,event,rnti,pdsch_nof_prb,pdsch_tbs,pdsch_mcs,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_tbs,pusch_mod,pusch_snr,pusch_proc_us,pucch_snr,pucch_cqi,pucch_f,phr_val,bsr_val
50,gnb2,2026-08-19T09:51:51.803645,2354,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:51.854242,2355,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:51.896193,2356,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:51.934599,2357,PUSCH,0x46,,,,,2,17,1143,4,106.8,172,,,,,
50,gnb2,2026-08-19T09:51:51.934845,2357,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:51.973022,2358,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.003247,2359,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.033261,2360,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.065577,2361,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
50,gnb2,2026-08-19T09:51:52.065813,2361,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.107963,2362,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.148008,2363,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.189131,2364,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.240685,2365,PUSCH,0x46,,,,,2,17,1143,4,106.8,162,,,,,
50,gnb2,2026-08-19T09:51:52.240937,2365,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.284318,2366,PUSCH,0x46,,,,,2,4,269,4,117.9,55,,,,,
50,gnb2,2026-08-19T09:51:52.284570,2366,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.320201,2367,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.358900,2368,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.391395,2369,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.426397,2370,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.459002,2371,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.490681,2372,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.554265,2373,PUSCH,0x46,,,,,2,17,1143,4,106.8,159,,,,,
50,gnb2,2026-08-19T09:51:52.554276,2373,PHR,,,,,,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.554518,2373,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.615285,2374,PUSCH,0x46,,,,,2,8,517,4,111.4,90,,,,,
50,gnb2,2026-08-19T09:51:52.615586,2374,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.709844,2375,PUSCH,0x46,,,,,2,3,249,4,117.9,49,,,,,
50,gnb2,2026-08-19T09:51:52.710089,2375,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.787943,2376,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.842713,2377,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.886205,2378,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.922139,2379,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.955501,2380,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:52.988850,2381,PUSCH,0x46,,,,,10,17,1143,4,105.3,174,,,,,
50,gnb2,2026-08-19T09:51:52.989101,2381,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.015754,2382,PUSCH,0x46,,,,,2,17,1143,4,106.8,187,,,,,
50,gnb2,2026-08-19T09:51:53.016019,2382,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.042583,2383,PUSCH,0x46,,,,,2,11,645,4,108.5,125,,,,,
50,gnb2,2026-08-19T09:51:53.042877,2383,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.068256,2384,PUSCH,0x46,,,,,2,7,501,4,114.3,82,,,,,
50,gnb2,2026-08-19T09:51:53.068517,2384,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.097687,2385,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.121581,2386,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.148614,2387,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.178602,2388,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.210052,2389,PUSCH,0x46,,,,,2,17,1143,4,106.8,157,,,,,
50,gnb2,2026-08-19T09:51:53.210298,2389,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.233565,2390,PUSCH,0x46,,,,,2,23,1527,4,106.4,239,,,,,
50,gnb2,2026-08-19T09:51:53.233821,2390,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.255593,2391,PUSCH,0x46,,,,,10,14,807,4,104.5,150,,,,,
50,gnb2,2026-08-19T09:51:53.255858,2391,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.296378,2392,PUSCH,0x46,,,,,2,11,749,4,108.5,107,,,,,
50,gnb2,2026-08-19T09:51:53.296653,2392,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.325641,2393,PUSCH,0x46,,,,,2,3,217,4,117.9,46,,,,,
50,gnb2,2026-08-19T09:51:53.325881,2393,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.352520,2394,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.381806,2395,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.408112,2396,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.438035,2397,PUSCH,0x46,,,,,2,17,1143,4,106.8,268,,,,,
50,gnb2,2026-08-19T09:51:53.438277,2397,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.479899,2398,PUSCH,0x46,,,,,2,29,1908,4,107.3,372,,,,,
50,gnb2,2026-08-19T09:51:53.480138,2398,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.519202,2399,PUSCH,0x46,,,,,2,14,999,4,107.4,138,,,,,
50,gnb2,2026-08-19T09:51:53.519446,2399,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.545664,2400,PUSCH,0x46,,,,,2,14,999,4,107.4,152,,,,,
50,gnb2,2026-08-19T09:51:53.545903,2400,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.572240,2401,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
50,gnb2,2026-08-19T09:51:53.572533,2401,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.596922,2402,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.624646,2403,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.651562,2404,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.679341,2405,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.710493,2406,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.742277,2407,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.785089,2408,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.816867,2409,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.849285,2410,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.878095,2411,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.910075,2412,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.936902,2413,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.964418,2414,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:53.992210,2415,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.020205,2416,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.035130,2417,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.053271,2418,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.074052,2419,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.091241,2420,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.110178,2421,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.128087,2422,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.149185,2423,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.169295,2424,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.192644,2425,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.214420,2426,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.235824,2427,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.257460,2428,PUSCH,0x46,,,,,2,8,517,4,111.4,87,,,,,
50,gnb2,2026-08-19T09:51:54.257558,2428,PHR,,,,,,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.257695,2428,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.309918,2429,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.340269,2430,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.368554,2431,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.397652,2432,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.425108,2433,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.455377,2434,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.480942,2435,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.508313,2436,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.529238,2437,PUSCH,0x46,,,,,2,39,2673,4,108.5,417,,,,,
50,gnb2,2026-08-19T09:51:54.529491,2437,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.554454,2438,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.575235,2439,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.597283,2440,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.618816,2441,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
50,gnb2,2026-08-19T09:51:54.619051,2441,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.640492,2442,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.676167,2443,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.702708,2444,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.733193,2445,PUSCH,0x46,,,,,2,39,2673,4,108.6,338,,,,,
50,gnb2,2026-08-19T09:51:54.733449,2445,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.760175,2446,PUSCH,0x46,,,,,2,11,749,4,108.5,202,,,,,
50,gnb2,2026-08-19T09:51:54.760488,2446,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.789126,2447,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.870726,2448,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.904134,2449,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.936324,2450,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:54.966795,2451,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.000924,2452,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.031118,2453,PUSCH,0x46,,,,,2,44,2865,4,109.0,410,,,,,
50,gnb2,2026-08-19T09:51:55.031371,2453,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.060727,2454,PUSCH,0x46,,,,,2,17,1143,4,106.8,170,,,,,
50,gnb2,2026-08-19T09:51:55.060986,2454,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.091785,2455,PUSCH,0x46,,,,,2,4,249,4,117.9,87,,,,,
50,gnb2,2026-08-19T09:51:55.092049,2455,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.120582,2456,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.150397,2457,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.172485,2458,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.192143,2459,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.215065,2460,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.235633,2461,PUSCH,0x46,,,,,10,35,2385,4,108.3,367,,,,,
50,gnb2,2026-08-19T09:51:55.235891,2461,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.259058,2462,PUSCH,0x46,,,,,2,29,1908,4,107.3,265,,,,,
50,gnb2,2026-08-19T09:51:55.259295,2462,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.279849,2463,PUSCH,0x46,,,,,2,7,501,4,114.2,77,,,,,
50,gnb2,2026-08-19T09:51:55.280084,2463,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.302809,2464,PUSCH,0x46,,,,,2,3,233,4,117.9,48,,,,,
50,gnb2,2026-08-19T09:51:55.303044,2464,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.324025,2465,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.361751,2466,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.383475,2467,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.408399,2468,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.432712,2469,PUSCH,0x46,,,,,2,39,2481,4,108.5,351,,,,,
50,gnb2,2026-08-19T09:51:55.432961,2469,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.456789,2470,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.476152,2471,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.498945,2472,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.517157,2473,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.532943,2474,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.552431,2475,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.570993,2476,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.592525,2477,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.614176,2478,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.635375,2479,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.679405,2480,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.729815,2481,PUCCH_CQI,0x46,,,,,,,,,,,111.8,15,2a,,
50,gnb2,2026-08-19T09:51:55.730052,2481,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.768343,2482,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.806890,2483,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.837233,2484,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.868075,2485,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.893769,2486,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.923641,2487,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.950273,2488,PUSCH,0x46,,,,,2,8,517,4,111.4,87,,,,,
50,gnb2,2026-08-19T09:51:55.950319,2488,PHR,,,,,,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.950506,2488,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:55.979855,2489,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.008230,2490,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.034250,2491,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.062083,2492,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.086496,2493,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.110950,2494,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.128146,2495,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.147008,2496,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.167227,2497,PUSCH,0x46,,,,,2,44,2865,4,109.0,395,,,,,
50,gnb2,2026-08-19T09:51:56.167496,2497,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.184702,2498,PUSCH,0x46,,,,,2,17,1143,4,106.8,168,,,,,
50,gnb2,2026-08-19T09:51:56.184960,2498,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.204149,2499,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.223341,2500,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.245093,2501,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.267336,2502,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.287847,2503,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.309688,2504,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.329249,2505,PUSCH,0x46,,,,,2,44,2865,4,109.0,377,,,,,
50,gnb2,2026-08-19T09:51:56.329551,2505,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.350704,2506,PUSCH,0x46,,,,,2,23,1527,4,106.4,224,,,,,
50,gnb2,2026-08-19T09:51:56.350970,2506,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.384794,2507,PUSCH,0x46,,,,,2,1,125,4,118.0,74,,,,,
50,gnb2,2026-08-19T09:51:56.385039,2507,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.425349,2508,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.462616,2509,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.489282,2510,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.517935,2511,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.544001,2512,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.574837,2513,PUSCH,0x46,,,,,2,44,2865,4,109.0,377,,,,,
50,gnb2,2026-08-19T09:51:56.575090,2513,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.602207,2514,PUSCH,0x46,,,,,2,26,1692,4,106.9,274,,,,,
50,gnb2,2026-08-19T09:51:56.602471,2514,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.627968,2515,PUSCH,0x46,,,,,2,7,389,4,114.2,86,,,,,
50,gnb2,2026-08-19T09:51:56.628205,2515,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.658131,2516,PUSCH,0x46,,,,,2,3,249,4,117.9,48,,,,,
50,gnb2,2026-08-19T09:51:56.658370,2516,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.687334,2517,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.717717,2518,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.761737,2519,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.793141,2520,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.820688,2521,PUSCH,0x46,,,,,10,35,2385,4,108.3,319,,,,,
50,gnb2,2026-08-19T09:51:56.820932,2521,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.849897,2522,PUSCH,0x46,,,,,2,39,2481,4,108.5,341,,,,,
50,gnb2,2026-08-19T09:51:56.850136,2522,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.880205,2523,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.908329,2524,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.937081,2525,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:56.968637,2526,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.021356,2527,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.049870,2528,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.077179,2529,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.104976,2530,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.132870,2531,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.161949,2532,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.188742,2533,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.218643,2534,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.248862,2535,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.269990,2536,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.290552,2537,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.311423,2538,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.332189,2539,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.355820,2540,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.376101,2541,PDSCH,0x46,47,4395,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.397375,2542,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.418393,2543,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.483353,2544,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.521899,2545,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.557962,2546,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
50,gnb2,2026-08-19T09:51:57.593907,2547,PDSCH,0x46,50,4587,6,0,,,,,,,,,,,
